        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1219438
                    -175                       2.1219438
                    -170                       2.1219438
                    -165                       2.1219438
                    -160                       2.1219438
                    -155                       2.1219438
                    -150                       2.1219438
                    -145                       2.1219438
                    -140                       2.1219438
                    -135                       2.1219438
                    -130                       2.1219438
                    -125                       2.1219438
                    -120                       2.1219438
                    -115                       2.1219438
                    -110                       2.1219438
                    -105                       2.1219438
                    -100                       2.1219438
                     -95                       2.1219438
                     -90                       2.1219438
                     -85                       2.1219438
                     -80                       2.1219438
                     -75                       2.1219438
                     -70                       2.1219438
                     -65                       2.1219438
                     -60                       2.1219438
                     -55                       2.1219438
                     -50                       2.1219438
                     -45                       2.1219438
                     -40                       2.1219438
                     -35                       2.1219438
                     -30                       2.1219438
                     -25                       2.1219438
                     -20                       2.1219438
                     -15                       2.1219438
                     -10                       2.1219438
                      -5                       2.1219438
                       0                       2.1219438
                       5                       2.1219438
                      10                       2.1219438
                      15                       2.1219438
                      20                       2.1219438
                      25                       2.1219438
                      30                       2.1219438
                      35                       2.1219438
                      40                       2.1219438
                      45                       2.1219438
                      50                       2.1219438
                      55                       2.1219438
                      60                       2.1219438
                      65                       2.1219438
                      70                       2.1219438
                      75                       2.1219438
                      80                       2.1219438
                      85                       2.1219438
                      90                       2.1219438
                      95                       2.1219438
                     100                       2.1219438
                     105                       2.1219438
                     110                       2.1219438
                     115                       2.1219438
                     120                       2.1219438
                     125                       2.1219438
                     130                       2.1219438
                     135                       2.1219438
                     140                       2.1219438
                     145                       2.1219438
                     150                       2.1219438
                     155                       2.1219438
                     160                       2.1219438
                     165                       2.1219438
                     170                       2.1219438
                     175                       2.1219438
                     180                       2.1219438

