        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                     -0.55805944
                    -175                     -0.85377988
                    -170                      -1.1866904
                    -165                      -1.5512898
                    -160                      -1.9409894
                    -155                      -2.3474439
                    -150                      -2.7596511
                    -145                      -3.1628742
                    -140                      -3.5376264
                    -135                      -3.8592837
                    -130                      -4.0992653
                    -125                      -4.2287481
                    -120                      -4.2249665
                    -115                      -4.0781669
                    -110                      -3.7956731
                    -105                      -3.4004789
                    -100                      -2.9251568
                     -95                      -2.4044892
                     -90                      -1.8699073
                     -85                      -1.3466768
                     -80                     -0.85373305
                     -75                     -0.40403793
                     -70                   -0.0059346115
                     -65                      0.33578141
                     -60                      0.61894148
                     -55                       0.8432979
                     -50                       1.0099999
                     -45                       1.1212047
                     -40                       1.1797822
                     -35                       1.1890793
                     -30                         1.15272
                     -25                       1.0744251
                     -20                      0.95783953
                     -15                        0.806361
                     -10                      0.62296656
                      -5                      0.41003512
                       0                      0.16916774
                       5                    -0.099011013
                      10                     -0.39496075
                      15                     -0.72042935
                      20                      -1.0785336
                      25                      -1.4737893
                      30                      -1.9120226
                      35                      -2.4000861
                      40                      -2.9452335
                      45                      -3.5538731
                      50                      -4.2291573
                      55                       -4.966428
                      60                      -5.7450175
                      65                      -6.5152093
                      70                      -7.1835274
                      75                      -7.6131715
                      80                      -7.6699627
                      85                      -7.3082664
                      90                      -6.6094497
                      95                      -5.7216274
                     100                      -4.7780893
                     105                      -3.8654273
                     110                      -3.0295634
                     115                      -2.2907815
                     120                      -1.6553937
                     125                      -1.1226932
                     130                     -0.68867999
                     135                     -0.34795683
                     140                    -0.094664156
                     145                     0.077074873
                     150                      0.17295459
                     155                      0.19840933
                     160                      0.15859793
                     165                     0.058422462
                     170                    -0.097429236
                     175                     -0.30441753
                     180                     -0.55805944

