        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.18616403
                    -175                     -0.33573811
                    -170                     -0.96454665
                    -165                      -1.7174196
                    -160                      -2.6170701
                    -155                      -3.6932224
                    -150                      -4.9832786
                    -145                      -6.5277953
                    -140                        -8.34252
                    -135                       -10.29975
                    -130                      -11.793189
                    -125                      -11.722762
                    -120                      -10.099154
                    -115                      -8.0257159
                    -110                      -6.1036302
                    -105                      -4.4597908
                    -100                      -3.0796821
                     -95                      -1.9242902
                     -90                     -0.95753287
                     -85                     -0.15053893
                     -80                      0.51877291
                     -75                       1.0677258
                     -70                       1.5098147
                     -65                       1.8558047
                     -60                       2.1144461
                     -55                       2.2929808
                     -50                       2.3974938
                     -45                       2.4331489
                     -40                       2.4043323
                     -35                        2.314721
                     -30                       2.1672845
                     -25                        1.964225
                     -20                       1.7068591
                     -15                       1.3954409
                     -10                       1.0289238
                      -5                      0.60465479
                       0                      0.11798136
                       5                     -0.43828704
                      10                        -1.07452
                      15                      -1.8053651
                      20                      -2.6513283
                      25                      -3.6414303
                      30                        -4.81788
                      35                      -6.2449015
                      40                      -8.0268861
                      45                      -10.350027
                      50                      -13.591204
                      55                      -18.599537
                      60                      -24.078867
                      65                      -18.242956
                      70                      -13.248454
                      75                      -9.9775802
                      80                      -7.6107485
                      85                      -5.7859949
                      90                       -4.324552
                      95                      -3.1270879
                     100                      -2.1325772
                     105                      -1.3013197
                     110                     -0.60608538
                     115                    -0.027479085
                     120                      0.44870748
                     125                      0.83308837
                     130                       1.1336762
                     135                       1.3565138
                     140                       1.5060742
                     145                       1.5855054
                     150                       1.5967595
                     155                       1.5406347
                     160                       1.4167413
                     165                       1.2233983
                     170                      0.95745652
                     175                      0.61403894
                     180                      0.18616403

