        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.98917925
                    -175                      0.83308708
                    -170                       0.6714112
                    -165                      0.51061706
                    -160                      0.35773647
                    -155                       0.2201548
                    -150                      0.10526443
                    -145                     0.019983133
                    -140                    -0.029826783
                    -135                    -0.039957889
                    -130                   -0.0083615747
                    -125                     0.064560185
                    -120                      0.17595247
                    -115                      0.32080065
                    -110                      0.49245163
                    -105                      0.68324887
                    -100                      0.88516277
                     -95                       1.0903272
                     -90                       1.2914375
                     -85                       1.4820456
                     -80                       1.6565509
                     -75                       1.8104053
                     -70                       1.9400013
                     -65                       2.0426242
                     -60                       2.1163714
                     -55                       2.1600642
                     -50                       2.1731614
                     -45                        2.155676
                     -40                       2.1080983
                     -35                       2.0313257
                     -30                       1.9265999
                     -25                       1.7954523
                     -20                       1.6396598
                     -15                        1.461212
                     -10                       1.2622942
                      -5                       1.0452892
                       0                      0.81280221
                       5                       0.5677238
                      10                      0.31326285
                      15                     0.053154978
                      20                     -0.20826634
                      25                     -0.46589194
                      30                     -0.71369497
                      35                     -0.94465187
                      40                      -1.1507958
                      45                      -1.3234838
                      50                      -1.4539485
                      55                      -1.5341489
                      60                      -1.5578339
                      65                      -1.5216096
                      70                      -1.4257223
                      75                      -1.2743012
                      80                      -1.0749639
                      85                     -0.83789799
                      90                     -0.57469178
                      95                     -0.29711267
                     100                    -0.016355168
                     105                      0.25769892
                     110                       0.5167304
                     115                      0.75405116
                     120                      0.96452737
                     125                       1.1444272
                     130                       1.2912421
                     135                       1.4035131
                     140                       1.4806763
                     145                       1.5229373
                     150                       1.5311752
                     155                       1.5068767
                     160                       1.4520982
                     165                       1.3694538
                     170                       1.2621273
                     175                       1.1339011
                     180                      0.98917925

