        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                    -0.052591473
                    -175                     -0.27934624
                    -170                     -0.48166788
                    -165                     -0.64620825
                    -160                     -0.76021924
                    -155                     -0.81322029
                    -150                     -0.79870017
                    -145                     -0.71534308
                    -140                     -0.56733871
                    -135                     -0.36365374
                    -130                     -0.11653607
                    -125                      0.16024689
                    -120                      0.45296678
                    -115                      0.74902811
                    -110                       1.0375583
                    -105                       1.3095941
                    -100                       1.5580082
                     -95                        1.777303
                     -90                       1.9633606
                     -85                       2.1132199
                     -80                       2.2247898
                     -75                       2.2967948
                     -70                       2.3285718
                     -65                       2.3199949
                     -60                       2.2714131
                     -55                       2.1836122
                     -50                       2.0577985
                     -45                       1.8956009
                     -40                       1.6990904
                     -35                       1.4708162
                     -30                       1.2138597
                     -25                      0.93190606
                     -20                      0.62933339
                     -15                      0.31131647
                     -10                    -0.016063494
                      -5                     -0.34572049
                       0                      -0.6695074
                       5                     -0.97818276
                      10                      -1.2618551
                      15                      -1.5099848
                      20                      -1.7123011
                      25                      -1.8596243
                      30                      -1.9448844
                      35                      -1.9640617
                      40                      -1.9168055
                      45                      -1.8065436
                      50                      -1.6400395
                      55                      -1.4265289
                      60                      -1.1766675
                      65                     -0.90152934
                      70                      -0.6118141
                      75                     -0.31732412
                      80                    -0.026691464
                      85                      0.25270437
                      90                      0.51470653
                      95                      0.75423318
                     100                      0.96720146
                     105                       1.1503622
                     110                       1.3011892
                     115                       1.4177821
                     120                       1.4987921
                     125                       1.5433706
                     130                       1.5511424
                     135                        1.522203
                     140                       1.4571421
                     145                       1.3570984
                     150                        1.223848
                     155                       1.0599333
                     160                      0.86883444
                     165                      0.65518198
                     170                      0.42499736
                     175                       0.1859275
                     180                    -0.052591473

