        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                        1.256399
                    -175                        1.256399
                    -170                        1.256399
                    -165                        1.256399
                    -160                        1.256399
                    -155                        1.256399
                    -150                        1.256399
                    -145                        1.256399
                    -140                        1.256399
                    -135                        1.256399
                    -130                        1.256399
                    -125                        1.256399
                    -120                        1.256399
                    -115                        1.256399
                    -110                        1.256399
                    -105                        1.256399
                    -100                        1.256399
                     -95                        1.256399
                     -90                        1.256399
                     -85                        1.256399
                     -80                        1.256399
                     -75                        1.256399
                     -70                        1.256399
                     -65                        1.256399
                     -60                        1.256399
                     -55                        1.256399
                     -50                        1.256399
                     -45                        1.256399
                     -40                        1.256399
                     -35                        1.256399
                     -30                        1.256399
                     -25                        1.256399
                     -20                        1.256399
                     -15                        1.256399
                     -10                        1.256399
                      -5                        1.256399
                       0                        1.256399
                       5                        1.256399
                      10                        1.256399
                      15                        1.256399
                      20                        1.256399
                      25                        1.256399
                      30                        1.256399
                      35                        1.256399
                      40                        1.256399
                      45                        1.256399
                      50                        1.256399
                      55                        1.256399
                      60                        1.256399
                      65                        1.256399
                      70                        1.256399
                      75                        1.256399
                      80                        1.256399
                      85                        1.256399
                      90                        1.256399
                      95                        1.256399
                     100                        1.256399
                     105                        1.256399
                     110                        1.256399
                     115                        1.256399
                     120                        1.256399
                     125                        1.256399
                     130                        1.256399
                     135                        1.256399
                     140                        1.256399
                     145                        1.256399
                     150                        1.256399
                     155                        1.256399
                     160                        1.256399
                     165                        1.256399
                     170                        1.256399
                     175                        1.256399
                     180                        1.256399

