        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1835524
                    -175                       2.1835524
                    -170                       2.1835524
                    -165                       2.1835524
                    -160                       2.1835524
                    -155                       2.1835524
                    -150                       2.1835524
                    -145                       2.1835524
                    -140                       2.1835524
                    -135                       2.1835524
                    -130                       2.1835524
                    -125                       2.1835524
                    -120                       2.1835524
                    -115                       2.1835524
                    -110                       2.1835524
                    -105                       2.1835524
                    -100                       2.1835524
                     -95                       2.1835524
                     -90                       2.1835524
                     -85                       2.1835524
                     -80                       2.1835524
                     -75                       2.1835524
                     -70                       2.1835524
                     -65                       2.1835524
                     -60                       2.1835524
                     -55                       2.1835524
                     -50                       2.1835524
                     -45                       2.1835524
                     -40                       2.1835524
                     -35                       2.1835524
                     -30                       2.1835524
                     -25                       2.1835524
                     -20                       2.1835524
                     -15                       2.1835524
                     -10                       2.1835524
                      -5                       2.1835524
                       0                       2.1835524
                       5                       2.1835524
                      10                       2.1835524
                      15                       2.1835524
                      20                       2.1835524
                      25                       2.1835524
                      30                       2.1835524
                      35                       2.1835524
                      40                       2.1835524
                      45                       2.1835524
                      50                       2.1835524
                      55                       2.1835524
                      60                       2.1835524
                      65                       2.1835524
                      70                       2.1835524
                      75                       2.1835524
                      80                       2.1835524
                      85                       2.1835524
                      90                       2.1835524
                      95                       2.1835524
                     100                       2.1835524
                     105                       2.1835524
                     110                       2.1835524
                     115                       2.1835524
                     120                       2.1835524
                     125                       2.1835524
                     130                       2.1835524
                     135                       2.1835524
                     140                       2.1835524
                     145                       2.1835524
                     150                       2.1835524
                     155                       2.1835524
                     160                       2.1835524
                     165                       2.1835524
                     170                       2.1835524
                     175                       2.1835524
                     180                       2.1835524

