        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                       -7.515607
                    -175                      -9.1991884
                    -170                      -10.851194
                    -165                       -11.90712
                    -160                      -11.674217
                    -155                      -10.297739
                    -150                      -8.5221783
                    -145                      -6.8013545
                    -140                      -5.2718235
                    -135                      -3.9472432
                    -130                      -2.8088256
                    -125                      -1.8335766
                    -120                      -1.0015854
                    -115                     -0.29717837
                    -110                      0.29153825
                    -105                      0.77342991
                    -100                       1.1550211
                     -95                       1.4410452
                     -90                       1.6348621
                     -85                       1.7387808
                     -80                       1.7542475
                     -75                       1.6820426
                     -70                       1.5223629
                     -65                       1.2748905
                     -60                      0.93882742
                     -55                      0.51291695
                     -50                   -0.0045215158
                     -45                     -0.61549411
                     -40                      -1.3220719
                     -35                      -2.1257704
                     -30                      -3.0261733
                     -25                       -4.018028
                     -20                      -5.0854109
                     -15                      -6.1908978
                     -10                      -7.2586805
                      -5                      -8.1588734
                       0                      -8.7216887
                       5                      -8.8161331
                      10                      -8.4471769
                      15                      -7.7491486
                      20                      -6.8851926
                      25                      -5.9749024
                      30                      -5.0850164
                      35                      -4.2461571
                      40                      -3.4693073
                      45                      -2.7561372
                      50                      -2.1045199
                      55                      -1.5112546
                      60                     -0.97332426
                      65                     -0.48841202
                      70                    -0.055051462
                      75                       0.3274002
                      80                      0.65886651
                      85                      0.93868183
                      90                       1.1657678
                      95                       1.3385639
                     100                       1.4553591
                     105                       1.5141913
                     110                       1.5129058
                     115                       1.4491431
                     120                       1.3202896
                     125                       1.1233863
                     130                      0.85498705
                     135                      0.51095738
                     140                     0.086197157
                     145                     -0.42573095
                     150                      -1.0330909
                     155                       -1.746601
                     160                       -2.580191
                     165                       -3.551768
                     170                      -4.6834704
                     175                      -5.9995576
                     180                       -7.515607

