        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.99513175
                    -175                     -0.99962706
                    -170                     -0.93813668
                    -165                      -0.8142947
                    -160                     -0.63581821
                    -155                     -0.41330567
                    -150                     -0.15883805
                    -145                      0.11527476
                    -140                      0.39740484
                    -135                      0.67713551
                    -130                       0.9454738
                    -125                       1.1948501
                    -120                       1.4190018
                    -115                       1.6128141
                    -110                       1.7721605
                    -105                       1.8937696
                    -100                       1.9751248
                     -95                       2.0144004
                     -90                       2.0104309
                     -85                       1.9627112
                     -80                        1.871434
                     -75                       1.7375136
                     -70                       1.5626841
                     -65                       1.3495891
                     -60                       1.1018942
                     -55                      0.82441012
                     -50                      0.52321188
                     -45                      0.20572908
                     -40                      -0.1192312
                     -35                     -0.44158207
                     -30                     -0.75023691
                     -25                      -1.0336243
                     -20                      -1.2804515
                     -15                      -1.4806576
                     -10                      -1.6264044
                      -5                      -1.7128879
                       0                      -1.7387573
                       5                      -1.7060671
                      10                      -1.6195676
                      15                      -1.4860888
                      20                       -1.313483
                      25                      -1.1098786
                      30                     -0.88312647
                      35                     -0.64048833
                      40                     -0.38852501
                      45                     -0.13311724
                      50                      0.12044441
                      55                      0.36735037
                      60                      0.60317523
                      65                      0.82380944
                      70                       1.0254242
                      75                       1.2044664
                      80                       1.3576778
                      85                       1.4821306
                      90                       1.5753322
                      95                       1.6350454
                     100                       1.6596804
                     105                       1.6481264
                     110                        1.599869
                     115                       1.5150591
                     120                       1.3945951
                     125                       1.2402228
                     130                       1.0546583
                     135                      0.84173375
                     140                      0.60656303
                     145                      0.35570833
                     150                     0.097314083
                     155                     -0.15885344
                     160                     -0.40154853
                     165                     -0.61847413
                     170                     -0.79707973
                     175                     -0.92573297
                     180                     -0.99513175

