        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                    -0.043897547
                    -175                     -0.22036272
                    -170                     -0.43837481
                    -165                     -0.69586811
                    -160                     -0.99072007
                    -155                      -1.3203819
                    -150                      -1.6813044
                    -145                      -2.0680859
                    -140                      -2.4722835
                    -135                      -2.8809049
                    -130                      -3.2748126
                    -125                      -3.6276972
                    -120                      -3.9068563
                    -115                       -4.077301
                    -110                      -4.1096914
                    -105                      -3.9897671
                    -100                      -3.7241994
                     -95                       -3.338896
                     -90                      -2.8708816
                     -85                      -2.3587407
                     -80                      -1.8361134
                     -75                      -1.3287582
                     -70                     -0.85466785
                     -65                     -0.42533868
                     -60                    -0.047338755
                     -55                      0.27630502
                     -50                      0.54502692
                     -45                      0.75992859
                     -40                       0.9232064
                     -35                       1.0377345
                     -30                       1.1067522
                     -25                       1.1336191
                     -20                       1.1216143
                     -15                       1.0737646
                     -10                      0.99269475
                      -5                      0.88049368
                       0                      0.73859734
                       5                      0.56766312
                      10                      0.36756266
                      15                       0.1372472
                      20                     -0.12524206
                      25                     -0.42275085
                      30                     -0.75891329
                      35                      -1.1379426
                      40                      -1.5642448
                      45                      -2.0417415
                      50                      -2.5727048
                      55                      -3.1557845
                      60                      -3.7827603
                      65                      -4.4335455
                      70                      -5.0695997
                      75                      -5.6283093
                      80                      -6.0257773
                      85                      -6.1784095
                      90                      -6.0415393
                      95                      -5.6367999
                     100                      -5.0398331
                     105                      -4.3417157
                     110                      -3.6184855
                     115                      -2.9214891
                     120                      -2.2806482
                     125                      -1.7111165
                     130                       -1.218971
                     135                     -0.80507012
                     140                     -0.46742307
                     145                     -0.20258054
                     150                   -0.0064369585
                     155                      0.12530718
                     160                      0.19687659
                     165                      0.21226323
                     170                      0.17513411
                     175                     0.088782485
                     180                    -0.043897547

