        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.86121149
                    -175                      0.83392677
                    -170                      0.78916797
                    -165                      0.72687496
                    -160                      0.64723631
                    -155                      0.55073612
                    -150                      0.43822793
                    -145                      0.31103469
                    -140                      0.17107037
                    -135                      0.02097346
                    -130                     -0.13576486
                    -125                     -0.29470552
                    -120                     -0.45043789
                    -115                     -0.59667523
                    -110                     -0.72651642
                    -105                     -0.83290333
                    -100                     -0.90926136
                     -95                     -0.95024772
                     -90                     -0.95246849
                     -85                     -0.91492592
                     -80                      -0.8394019
                     -75                     -0.72999461
                     -70                     -0.59266169
                     -65                     -0.43446111
                     -60                     -0.26278855
                     -55                    -0.084733911
                     -50                     0.093372909
                     -45                      0.26621832
                     -40                      0.42959401
                     -35                      0.58036539
                     -30                      0.71636517
                     -25                      0.83624891
                     -20                       0.9393383
                     -15                       1.0254684
                     -10                       1.0948481
                      -5                       1.1479382
                       0                       1.1853498
                       5                       1.2077391
                      10                       1.2158297
                      15                       1.2102772
                      20                       1.1917043
                      25                          1.1607
                      30                         1.11785
                      35                       1.0637876
                      40                       0.9992628
                      45                      0.92522529
                      50                      0.84291324
                      55                      0.75393886
                      60                      0.66035728
                      65                      0.56470379
                      70                      0.46998224
                      75                      0.37958888
                      80                      0.29716071
                      85                      0.22634792
                      90                      0.17051748
                      95                      0.13250181
                     100                       0.1141503
                     105                      0.11623899
                     110                      0.13832002
                     115                      0.17875359
                     120                      0.23487181
                     125                      0.30323956
                     130                      0.37996202
                     135                      0.46098778
                     140                      0.54236817
                     145                      0.62045064
                     150                       0.6920005
                     155                      0.75425809
                     160                      0.80494501
                     165                      0.84223545
                     170                      0.86470784
                     175                      0.87128962
                     180                      0.86121149

