        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.27547696
                    -175                     0.049994417
                    -170                     -0.16120144
                    -165                     -0.34595544
                    -160                     -0.49187507
                    -155                     -0.58758448
                    -150                     -0.62423474
                    -145                     -0.59692354
                    -140                     -0.50559292
                    -135                     -0.35508807
                    -130                     -0.15435195
                    -125                      0.08496331
                    -120                      0.35003899
                    -115                      0.62821609
                    -110                      0.90791267
                    -105                       1.1791156
                    -100                       1.4335351
                     -95                       1.6645425
                     -90                       1.8669946
                     -85                       2.0370464
                     -80                       2.1718385
                     -75                       2.2694609
                     -70                       2.3287088
                     -65                       2.3489872
                     -60                       2.3302215
                     -55                       2.2727944
                     -50                       2.1775011
                     -45                       2.0455229
                     -40                        1.878415
                     -35                       1.6781091
                     -30                       1.4469314
                     -25                       1.1876387
                     -20                       0.9034754
                     -15                      0.59825608
                     -10                      0.27647594
                      -5                    -0.056551131
                       0                     -0.39453528
                       5                     -0.73000363
                      10                      -1.0544016
                      15                      -1.3577775
                      20                      -1.6292085
                      25                      -1.8572596
                      30                      -2.0308585
                      35                      -2.1404909
                      40                      -2.1795232
                      45                       -2.145326
                      50                      -2.0398478
                      55                      -1.8694339
                      60                      -1.6439417
                      65                      -1.3754354
                      70                      -1.0768215
                      75                     -0.76071359
                      80                      -0.4386614
                      85                     -0.12074163
                      90                      0.18457784
                      95                      0.47034989
                     100                      0.73104052
                     105                      0.96231983
                     110                       1.1608844
                     115                       1.3242961
                     120                       1.4508506
                     125                       1.5394763
                     130                       1.5896634
                     135                       1.6014227
                     140                       1.5752721
                     145                       1.5122537
                     150                       1.4139824
                     155                       1.2827298
                     160                       1.1215461
                     165                      0.93442078
                     170                      0.72647548
                     175                      0.50417047
                     180                      0.27547696

