        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -9.3924424
                    -175                       -12.05866
                    -170                      -14.620143
                    -165                        -14.8792
                    -160                      -12.503755
                    -155                      -9.7974042
                    -150                      -7.5221086
                    -145                      -5.6749036
                    -140                      -4.1602685
                    -135                      -2.9000913
                    -130                      -1.8395518
                    -125                     -0.94087778
                    -120                     -0.17785257
                    -115                      0.46790696
                    -110                       1.0093836
                    -105                       1.4557724
                    -100                       1.8135831
                     -95                       2.0874215
                     -90                       2.2805634
                     -85                       2.3954528
                     -80                       2.4338443
                     -75                       2.3973197
                     -70                       2.2873729
                     -65                       2.1056117
                     -60                       1.8538928
                     -55                       1.5344189
                     -50                       1.1497942
                     -45                      0.70303269
                     -40                      0.19750835
                     -35                      -0.3631672
                     -30                     -0.97535822
                     -25                       -1.635732
                     -20                      -2.3417245
                     -15                      -3.0921703
                     -10                      -3.8881278
                      -5                      -4.7339337
                       0                      -5.6385431
                       5                      -6.6172494
                      10                      -7.6938793
                      15                      -8.9036827
                      20                       -10.29642
                      25                      -11.936356
                      30                      -13.880116
                      35                      -16.038388
                      40                      -17.641972
                      45                      -17.091743
                      50                      -14.707281
                      55                       -12.06679
                      60                      -9.7337982
                      65                      -7.7529329
                      70                      -6.0729892
                      75                      -4.6421003
                      80                      -3.4210163
                      85                      -2.3816456
                      90                      -1.5039148
                      95                     -0.77367485
                     100                     -0.18041998
                     105                      0.28339014
                     110                      0.62318679
                     115                      0.84273761
                     120                      0.94438919
                     125                      0.92914823
                     130                      0.79661784
                     135                      0.54478462
                     140                      0.16962942
                     145                     -0.33549452
                     150                      -0.9808164
                     155                      -1.7816067
                     160                      -2.7604245
                     165                      -3.9505944
                     170                      -5.4014218
                     175                       -7.184607
                     180                      -9.3924424

