        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.20312246
                    -175                     0.012418827
                    -170                     -0.15827633
                    -165                     -0.29883176
                    -160                     -0.40005599
                    -155                     -0.45464751
                    -150                      -0.4580695
                    -145                     -0.40913021
                    -140                     -0.31010414
                    -135                      -0.1663591
                    -130                     0.014397932
                    -125                       0.2230513
                    -120                      0.44997469
                    -115                      0.68575336
                    -110                      0.92167432
                    -105                       1.1499979
                    -100                       1.3640612
                     -95                       1.5582713
                     -90                       1.7280391
                     -85                        1.869724
                     -80                       1.9804151
                     -75                       2.0580104
                     -70                       2.1010515
                     -65                       2.1086834
                     -60                       2.0806049
                     -55                       2.0170284
                     -50                       1.9186456
                     -45                       1.7865972
                     -40                       1.6224462
                     -35                       1.4281544
                     -30                       1.2060628
                     -25                      0.95887935
                     -20                      0.68967528
                     -15                      0.40189618
                     -10                     0.099391985
                      -5                      -0.2135287
                       0                     -0.53201633
                       5                     -0.85053888
                      10                      -1.1628872
                      15                      -1.4618394
                      20                      -1.7392345
                      25                      -1.9859756
                      30                      -2.1922795
                      35                      -2.3482215
                      40                      -2.4446171
                      45                      -2.4741753
                      50                      -2.4327154
                      55                      -2.3201249
                      60                      -2.1407412
                      65                      -1.9030011
                      70                       -1.618454
                      75                      -1.3004291
                      80                     -0.96270338
                      85                     -0.61842421
                      90                     -0.27944846
                      95                     0.044232382
                     100                      0.34426443
                     105                      0.61408646
                     110                      0.84871217
                     115                       1.0445424
                     120                       1.1991833
                     125                       1.3112888
                     130                       1.3804366
                     135                       1.4070405
                     140                       1.3922984
                     145                        1.338177
                     150                       1.2474297
                     155                       1.1236463
                     160                      0.97132721
                     165                      0.79597338
                     170                      0.60416931
                     175                      0.40362869
                     180                      0.20312246

