        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.83023489
                    -175                     -0.92402223
                    -170                      -0.9492575
                    -165                     -0.90234148
                    -160                     -0.78528364
                    -155                     -0.60532161
                    -150                     -0.37365262
                    -145                     -0.10372316
                    -140                      0.19042403
                    -135                      0.49541041
                    -130                      0.79928263
                    -125                       1.0918369
                    -120                       1.3646415
                    -115                       1.6108912
                    -110                       1.8251947
                    -105                       2.0033565
                    -100                       2.1421853
                     -95                       2.2393421
                     -90                       2.2932284
                     -85                        2.302905
                     -80                       2.2680906
                     -75                       2.1890691
                     -70                       2.0667564
                     -65                       1.9027109
                     -60                       1.6991773
                     -55                       1.4591448
                     -50                       1.1864182
                     -45                      0.88569578
                     -40                      0.56264704
                     -35                      0.22397596
                     -30                     -0.12255028
                     -25                     -0.46813741
                     -20                     -0.80310186
                     -15                      -1.1171488
                     -10                      -1.3998184
                      -5                      -1.6410991
                       0                      -1.8321597
                       5                      -1.9660997
                      10                      -2.0385827
                      15                      -2.0481713
                      20                      -1.9963869
                      25                      -1.8873908
                      30                      -1.7274342
                      35                      -1.5241998
                      40                      -1.2861628
                      45                      -1.0220554
                      50                     -0.74047133
                      55                     -0.44960393
                      60                     -0.15709244
                      65                      0.13005616
                      70                      0.40549764
                      75                      0.66355413
                      80                      0.89920441
                      85                        1.108069
                      90                       1.2864419
                      95                       1.4310826
                     100                         1.53951
                     105                       1.6097878
                     110                       1.6405866
                     115                       1.6312014
                     120                       1.5815846
                     125                       1.4923993
                     130                        1.365099
                     135                       1.2020379
                     140                       1.0066188
                     145                       0.7834772
                     150                      0.53869335
                     155                      0.28000827
                     160                        0.016989
                     165                     -0.23894538
                     170                     -0.47476384
                     175                       -0.676469
                     180                     -0.83023489

