        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.1059166
                    -175                       2.1059166
                    -170                       2.1059166
                    -165                       2.1059166
                    -160                       2.1059166
                    -155                       2.1059166
                    -150                       2.1059166
                    -145                       2.1059166
                    -140                       2.1059166
                    -135                       2.1059166
                    -130                       2.1059166
                    -125                       2.1059166
                    -120                       2.1059166
                    -115                       2.1059166
                    -110                       2.1059166
                    -105                       2.1059166
                    -100                       2.1059166
                     -95                       2.1059166
                     -90                       2.1059166
                     -85                       2.1059166
                     -80                       2.1059166
                     -75                       2.1059166
                     -70                       2.1059166
                     -65                       2.1059166
                     -60                       2.1059166
                     -55                       2.1059166
                     -50                       2.1059166
                     -45                       2.1059166
                     -40                       2.1059166
                     -35                       2.1059166
                     -30                       2.1059166
                     -25                       2.1059166
                     -20                       2.1059166
                     -15                       2.1059166
                     -10                       2.1059166
                      -5                       2.1059166
                       0                       2.1059166
                       5                       2.1059166
                      10                       2.1059166
                      15                       2.1059166
                      20                       2.1059166
                      25                       2.1059166
                      30                       2.1059166
                      35                       2.1059166
                      40                       2.1059166
                      45                       2.1059166
                      50                       2.1059166
                      55                       2.1059166
                      60                       2.1059166
                      65                       2.1059166
                      70                       2.1059166
                      75                       2.1059166
                      80                       2.1059166
                      85                       2.1059166
                      90                       2.1059166
                      95                       2.1059166
                     100                       2.1059166
                     105                       2.1059166
                     110                       2.1059166
                     115                       2.1059166
                     120                       2.1059166
                     125                       2.1059166
                     130                       2.1059166
                     135                       2.1059166
                     140                       2.1059166
                     145                       2.1059166
                     150                       2.1059166
                     155                       2.1059166
                     160                       2.1059166
                     165                       2.1059166
                     170                       2.1059166
                     175                       2.1059166
                     180                       2.1059166

