        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                     -0.65677472
                    -175                     -0.92136014
                    -170                      -1.2181592
                    -165                      -1.5408505
                    -160                      -1.8822303
                    -155                      -2.2337885
                    -150                      -2.5851729
                    -145                       -2.923594
                    -140                      -3.2333314
                    -135                      -3.4956762
                    -130                      -3.6898038
                    -125                      -3.7950565
                    -120                      -3.7946609
                    -115                      -3.6799807
                    -110                      -3.4535516
                    -105                        -3.12929
                    -100                      -2.7296566
                     -95                        -2.28115
                     -90                      -1.8100016
                     -85                      -1.3391753
                     -80                     -0.88732289
                     -75                     -0.46829005
                     -70                    -0.091772788
                     -65                      0.23599824
                     -60                      0.51153867
                     -55                      0.73348442
                     -50                      0.90208159
                     -45                       1.0187808
                     -40                       1.0859129
                     -35                       1.1064235
                     -30                       1.0836446
                     -25                        1.021091
                     -20                        0.922268
                     -15                      0.79048511
                     -10                      0.62867123
                      -5                      0.43918928
                       0                      0.22365215
                       5                    -0.017278221
                      10                     -0.28399077
                      15                     -0.57813194
                      20                     -0.90267377
                      25                      -1.2619413
                      30                      -1.6615322
                      35                      -2.1080704
                      40                      -2.6086886
                      45                      -3.1700318
                      50                      -3.7963916
                      55                      -4.4862536
                      60                       -5.226111
                      65                      -5.9803197
                      70                      -6.6779079
                      75                      -7.2056804
                      80                      -7.4309586
                      85                      -7.2685362
                      90                      -6.7432608
                      95                      -5.9729171
                     100                      -5.0935778
                     105                      -4.2079108
                     110                      -3.3768789
                     115                      -2.6309246
                     120                      -1.9823496
                     125                      -1.4337354
                     130                     -0.98278498
                     135                     -0.62490802
                     140                     -0.35454576
                     145                     -0.16582978
                     150                    -0.052894647
                     155                    -0.010011681
                     160                    -0.031629196
                     165                     -0.11236101
                     170                      -0.2469427
                     175                     -0.43016274
                     180                     -0.65677472

