        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.5326971
                    -175                      -1.1773492
                    -170                     -0.83933654
                    -165                     -0.52834153
                    -160                     -0.25191433
                    -155                    -0.016021823
                    -150                      0.17448665
                    -145                       0.3155126
                    -140                      0.40343203
                    -135                      0.43489263
                    -130                      0.40666806
                    -125                      0.31555612
                    -120                      0.15831409
                    -115                    -0.068368093
                    -110                     -0.36784389
                    -105                     -0.74340447
                    -100                      -1.1980274
                     -95                      -1.7338595
                     -90                      -2.3512123
                     -85                      -3.0466899
                     -80                      -3.8097834
                     -75                      -4.6172292
                     -70                       -5.424607
                     -65                       -6.157636
                     -60                      -6.7124047
                     -55                      -6.9806647
                     -50                      -6.9018649
                     -45                      -6.5016285
                     -40                      -5.8732159
                     -35                      -5.1239921
                     -30                      -4.3379418
                     -25                      -3.5676413
                     -20                       -2.841171
                     -15                      -2.1712183
                     -10                      -1.5618769
                      -5                      -1.0128581
                       0                     -0.52188362
                       5                    -0.086000111
                      10                      0.29780813
                      15                      0.63223226
                      20                      0.91952733
                      25                       1.1614781
                      30                       1.3594218
                      35                       1.5143011
                      40                       1.6267298
                      45                       1.6970662
                      50                       1.7254867
                      55                       1.7120595
                      60                       1.6568177
                      65                       1.5598334
                      70                       1.4212964
                      75                       1.2416041
                      80                       1.0214686
                      85                      0.76205354
                      90                      0.46513886
                      95                      0.13343584
                     100                     -0.22921836
                     105                     -0.61735232
                     110                      -1.0233837
                     115                      -1.4370656
                     120                      -1.8449961
                     125                      -2.2304165
                     130                      -2.5736481
                     135                      -2.8535596
                     140                      -3.0502615
                     145                      -3.1486729
                     150                      -3.1418808
                     155                      -3.0328817
                     160                       -2.833864
                     165                      -2.5633932
                     170                      -2.2427913
                     175                      -1.8930141
                     180                      -1.5326971

