        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.7260175
                    -175                      -2.2588917
                    -170                      -2.8267312
                    -165                       -3.411086
                    -160                      -3.9854125
                    -155                      -4.5132758
                    -150                      -4.9488556
                    -145                      -5.2423522
                    -140                      -5.3515793
                    -135                      -5.2561524
                    -130                        -4.96567
                    -125                      -4.5156634
                    -120                       -3.954528
                    -115                       -3.330308
                    -110                       -2.683048
                    -105                      -2.0427706
                    -100                      -1.4305942
                     -95                     -0.86082293
                     -90                     -0.34290627
                     -85                      0.11715527
                     -80                      0.51552188
                     -75                       0.8501795
                     -70                       1.1203339
                     -65                       1.3261753
                     -60                       1.4686976
                     -55                       1.5495688
                     -50                       1.5710273
                     -45                       1.5357858
                     -40                       1.4469323
                     -35                       1.3078196
                     -30                       1.1219374
                     -25                      0.89276174
                     -20                      0.62357931
                     -15                      0.31728353
                     -10                    -0.023860359
                      -5                     -0.39848266
                       0                     -0.80641089
                       5                      -1.2490267
                      10                      -1.7295857
                      15                      -2.2536803
                      20                      -2.8296735
                      25                      -3.4691819
                      30                      -4.1875637
                      35                      -5.0042967
                      40                      -5.9428343
                      45                      -7.0285998
                      50                      -8.2809052
                      55                      -9.6862113
                      60                      -11.121699
                      65                      -12.207349
                      70                      -12.329194
                      75                      -11.301291
                      80                      -9.6577545
                      85                      -7.9315742
                      90                      -6.3518825
                      95                      -4.9764137
                     100                      -3.8028654
                     105                      -2.8134904
                     110                      -1.9889835
                     115                      -1.3122565
                     120                     -0.76902872
                     125                     -0.34752471
                     130                    -0.037998829
                     135                      0.16770293
                     140                      0.27649851
                     145                      0.29434913
                     150                      0.22648372
                     155                     0.077594628
                     160                     -0.14796603
                     165                     -0.44595439
                     170                     -0.81192185
                     175                      -1.2407595
                     180                      -1.7260175

