        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                       -2.048619
                    -175                      -2.8453121
                    -170                      -3.7716815
                    -165                      -4.8387754
                    -160                      -6.0478059
                    -155                      -7.3668519
                    -150                      -8.6762506
                    -145                      -9.6852291
                    -140                      -9.9661261
                    -135                      -9.3318485
                    -130                      -8.0803807
                    -125                      -6.6276451
                    -120                      -5.2151205
                    -115                      -3.9334675
                    -110                      -2.8033908
                    -105                      -1.8203423
                    -100                     -0.97261125
                     -95                     -0.24777244
                     -90                      0.36531031
                     -85                      0.87612086
                     -80                       1.2925033
                     -75                       1.6211066
                     -70                       1.8675841
                     -65                       2.0368698
                     -60                       2.1333841
                     -55                       2.1611872
                     -50                       2.1240858
                     -45                       2.0256908
                     -40                       1.8694291
                     -35                        1.658506
                     -30                        1.395818
                     -25                       1.0838118
                     -20                      0.72428903
                     -15                      0.31815361
                     -10                     -0.13490025
                      -5                     -0.63676483
                       0                      -1.1913741
                       5                      -1.8052931
                      10                      -2.4883623
                      15                      -3.2547994
                      20                      -4.1246241
                      25                      -5.1259573
                      30                       -6.298735
                      35                      -7.7008471
                      40                      -9.4178525
                      45                      -11.573477
                      50                      -14.297414
                      55                      -17.284177
                      60                      -18.043206
                      65                      -15.305123
                      70                      -12.153278
                      75                      -9.5764611
                      80                      -7.5204908
                      85                      -5.8537958
                      90                      -4.4809735
                      95                       -3.339011
                     100                      -2.3853144
                     105                      -1.5905966
                     110                     -0.93404944
                     115                     -0.40049365
                     120                      0.02139128
                     125                      0.34018588
                     130                      0.56244418
                     135                      0.69314324
                     140                      0.73595225
                     145                      0.69337122
                     150                      0.56676903
                     155                      0.35633873
                     160                     0.060980252
                     165                     -0.32188254
                     170                     -0.79654163
                     175                      -1.3692787
                     180                       -2.048619

