        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.55027221
                    -175                      0.11945765
                    -170                     -0.40258724
                    -165                      -1.0270142
                    -160                      -1.7675079
                    -155                      -2.6399709
                    -150                       -3.660676
                    -145                      -4.8399402
                    -140                      -6.1634309
                    -135                      -7.5433395
                    -130                      -8.7237802
                    -125                      -9.2441511
                    -120                      -8.7813302
                    -115                      -7.5725842
                    -110                       -6.095605
                    -105                      -4.6495554
                    -100                      -3.3467326
                     -95                      -2.2115761
                     -90                      -1.2375963
                     -85                     -0.40978595
                     -80                      0.28728552
                     -75                      0.86777615
                     -70                       1.3437013
                     -65                       1.7252185
                     -60                       2.0209323
                     -55                       2.2381908
                     -50                       2.3833248
                     -45                       2.4618216
                     -40                       2.4784347
                     -35                       2.4372322
                     -30                       2.3415915
                     -25                       2.1941418
                     -20                       1.9966616
                     -15                       1.7499342
                     -10                       1.4535666
                      -5                       1.1057723
                       0                      0.70311585
                       5                      0.24018264
                      10                     -0.29074507
                      15                     -0.90027616
                      20                      -1.6026349
                      25                      -2.4167828
                      30                      -3.3681406
                      35                      -4.4912455
                      40                      -5.8336807
                      45                      -7.4607784
                      50                      -9.4545507
                      55                       -11.86358
                      60                      -14.372802
                      65                      -15.368448
                      70                      -13.626195
                      75                      -10.994006
                      80                      -8.6420526
                      85                      -6.7103469
                      90                      -5.1294195
                      95                      -3.8233483
                     100                      -2.7342095
                     105                      -1.8207291
                     110                      -1.0532475
                     115                     -0.41008337
                     120                      0.12491009
                     125                      0.56394998
                     130                      0.91638036
                     135                       1.1893713
                     140                        1.388379
                     145                       1.5174421
                     150                       1.5793588
                     155                       1.5757764
                     160                       1.5072101
                     165                       1.3730059
                     170                       1.1712512
                     175                      0.89863864
                     180                      0.55027221

