        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.15940028
                    -175                    -0.057096986
                    -170                     -0.27495348
                    -165                     -0.48458111
                    -160                     -0.67513909
                    -155                     -0.83504125
                    -150                     -0.95284743
                    -145                      -1.0185018
                    -140                      -1.0247217
                    -135                     -0.96819317
                    -130                     -0.85020037
                    -125                     -0.67646478
                    -120                     -0.45624459
                    -115                     -0.20098987
                    -110                     0.077063006
                    -105                      0.36605549
                    -100                      0.65528968
                     -95                      0.93563465
                     -90                       1.1996421
                     -85                       1.4414617
                     -80                       1.6567609
                     -75                       1.8423623
                     -70                       1.9961795
                     -65                       2.1170008
                     -60                        2.204338
                     -55                        2.258299
                     -50                       2.2794818
                     -45                       2.2688845
                     -40                       2.2278286
                     -35                       2.1578911
                     -30                       2.0608463
                     -25                       1.9386145
                     -20                       1.7932224
                     -15                       1.6267757
                     -10                       1.4414492
                      -5                       1.2394982
                       0                       1.0232987
                       5                       0.7954517
                      10                      0.55874465
                      15                      0.31650907
                      20                     0.072628572
                      25                     -0.16825634
                      30                     -0.40061057
                      35                     -0.61794458
                      40                     -0.81289841
                      45                      -0.9775398
                      50                       -1.103926
                      55                      -1.1849208
                      60                      -1.2151643
                      65                      -1.1919955
                      70                      -1.1160792
                      75                     -0.99154031
                      80                      -0.8255509
                      85                     -0.62749106
                      90                     -0.40780783
                      95                     -0.17741952
                     100                     0.053620127
                     105                      0.27628898
                     110                      0.48293195
                     115                      0.66732336
                     120                       0.8246045
                     125                      0.95115572
                     130                       1.0444457
                     135                        1.102885
                     140                       1.1257008
                     145                       1.1128395
                     150                       1.0649048
                     155                      0.98313149
                     160                      0.86940036
                     165                      0.72629418
                     170                      0.55719754
                     175                      0.36643666
                     180                      0.15940028

