        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.32644883
                    -175                     -0.41908738
                    -170                     -0.45494919
                    -165                      -0.4292629
                    -160                     -0.34169849
                    -155                      -0.1964441
                    -150                   -0.0015430164
                    -145                      0.23228682
                    -140                      0.49299968
                    -135                      0.76841928
                    -130                       1.0471074
                    -125                       1.3188708
                    -120                       1.5749681
                    -115                       1.8081123
                    -110                       2.0123612
                    -105                       2.1829597
                    -100                       2.3161802
                     -95                       2.4091796
                     -90                       2.4598857
                     -85                       2.4669462
                     -80                       2.4295685
                     -75                       2.3476196
                     -70                        2.221554
                     -65                       2.0524461
                     -60                       1.8420304
                     -55                       1.5927627
                     -50                       1.3079035
                     -45                      0.99161949
                     -40                      0.64910169
                     -35                        0.286688
                     -30                    -0.088028503
                     -25                     -0.46613873
                     -20                     -0.83745305
                     -15                      -1.1906954
                     -10                      -1.5139202
                      -5                      -1.7951913
                       0                      -2.0235024
                       5                      -2.1898126
                      10                      -2.2881002
                      15                      -2.3158883
                      20                      -2.2745236
                      25                      -2.1687839
                      30                      -2.0061075
                      35                       -1.795634
                      40                      -1.5472796
                      45                      -1.2709957
                      50                     -0.97626467
                      55                     -0.67181662
                      60                     -0.36551179
                      65                    -0.064328484
                      70                      0.22559314
                      75                      0.49888566
                      80                      0.75088753
                      85                      0.97758491
                      90                       1.1756064
                      95                       1.3420349
                     100                       1.4746134
                     105                       1.5715896
                     110                       1.6317554
                     115                       1.6544628
                     120                       1.6396542
                     125                       1.5879084
                     130                       1.5005069
                     135                       1.3795238
                     140                       1.2279403
                     145                        1.049785
                     150                      0.85029213
                     155                      0.63605852
                     160                      0.41516291
                     165                       0.1971856
                     170                   -0.0069571967
                     175                     -0.18546132
                     180                     -0.32644883

