        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       1.9451281
                    -175                       1.9451281
                    -170                       1.9451281
                    -165                       1.9451281
                    -160                       1.9451281
                    -155                       1.9451281
                    -150                       1.9451281
                    -145                       1.9451281
                    -140                       1.9451281
                    -135                       1.9451281
                    -130                       1.9451281
                    -125                       1.9451281
                    -120                       1.9451281
                    -115                       1.9451281
                    -110                       1.9451281
                    -105                       1.9451281
                    -100                       1.9451281
                     -95                       1.9451281
                     -90                       1.9451281
                     -85                       1.9451281
                     -80                       1.9451281
                     -75                       1.9451281
                     -70                       1.9451281
                     -65                       1.9451281
                     -60                       1.9451281
                     -55                       1.9451281
                     -50                       1.9451281
                     -45                       1.9451281
                     -40                       1.9451281
                     -35                       1.9451281
                     -30                       1.9451281
                     -25                       1.9451281
                     -20                       1.9451281
                     -15                       1.9451281
                     -10                       1.9451281
                      -5                       1.9451281
                       0                       1.9451281
                       5                       1.9451281
                      10                       1.9451281
                      15                       1.9451281
                      20                       1.9451281
                      25                       1.9451281
                      30                       1.9451281
                      35                       1.9451281
                      40                       1.9451281
                      45                       1.9451281
                      50                       1.9451281
                      55                       1.9451281
                      60                       1.9451281
                      65                       1.9451281
                      70                       1.9451281
                      75                       1.9451281
                      80                       1.9451281
                      85                       1.9451281
                      90                       1.9451281
                      95                       1.9451281
                     100                       1.9451281
                     105                       1.9451281
                     110                       1.9451281
                     115                       1.9451281
                     120                       1.9451281
                     125                       1.9451281
                     130                       1.9451281
                     135                       1.9451281
                     140                       1.9451281
                     145                       1.9451281
                     150                       1.9451281
                     155                       1.9451281
                     160                       1.9451281
                     165                       1.9451281
                     170                       1.9451281
                     175                       1.9451281
                     180                       1.9451281

