        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      -0.9202549
                    -175                      -1.0630707
                    -170                      -1.1468699
                    -165                      -1.1656086
                    -160                        -1.11749
                    -155                      -1.0053226
                    -150                     -0.83612099
                    -145                     -0.62008495
                    -140                      -0.3692753
                    -135                    -0.096330233
                    -130                      0.18654245
                    -125                       0.4682128
                    -120                      0.73894805
                    -115                      0.99049231
                    -110                       1.2160016
                    -105                       1.4099106
                    -100                        1.567783
                     -95                       1.6861738
                     -90                       1.7625185
                     -85                       1.7950397
                     -80                       1.7827685
                     -75                       1.7254256
                     -70                       1.6235111
                     -65                       1.4783358
                     -60                       1.2921011
                     -55                       1.0680094
                     -50                      0.81040362
                     -45                      0.52492447
                     -40                      0.21866967
                     -35                    -0.099683266
                     -30                      -0.4198476
                     -25                     -0.73007267
                     -20                      -1.0175563
                     -15                      -1.2691961
                     -10                      -1.4726783
                      -5                      -1.6177762
                       0                      -1.6975924
                       5                      -1.7094325
                      10                      -1.6549143
                      15                      -1.5395729
                      20                      -1.3717552
                      25                       -1.161396
                      30                     -0.91888328
                      35                     -0.65421423
                      40                     -0.37649198
                      45                     -0.09371175
                      50                      0.18725171
                      55                      0.46054399
                      60                      0.72118511
                      65                      0.96492062
                      70                       1.1880921
                      75                       1.3875363
                      80                       1.5605133
                      85                       1.7046607
                      90                       1.8180059
                      95                       1.8988064
                     100                       1.9457963
                     105                        1.958034
                     110                       1.9349728
                     115                       1.8764962
                     120                       1.7829625
                     125                       1.6552622
                     130                       1.4948896
                     135                       1.3040335
                     140                        1.085689
                     145                      0.84379218
                     150                       0.5833742
                     155                      0.31072015
                     160                     0.033505604
                     165                     -0.23914127
                     170                      -0.4967277
                     175                     -0.72772898
                     180                      -0.9202549

