        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -6.0152225
                    -175                      -7.1361394
                    -170                      -8.0118041
                    -165                      -8.3784163
                    -160                      -8.0983605
                    -155                      -7.2990252
                    -150                      -6.2395482
                    -145                      -5.1240791
                    -140                      -4.0591997
                    -135                      -3.0868341
                    -130                      -2.2173282
                    -125                      -1.4479689
                    -120                     -0.77163996
                    -115                     -0.18055778
                    -110                      0.33222651
                    -105                       0.7723149
                    -100                       1.1438926
                     -95                       1.4498608
                     -90                       1.6920632
                     -85                       1.8716354
                     -80                       1.9890198
                     -75                       2.0445441
                     -70                       2.0385034
                     -65                       1.9713923
                     -60                       1.8440694
                     -55                        1.657877
                     -50                       1.4147161
                     -45                       1.1170726
                     -40                       0.7679959
                     -35                      0.37102244
                     -30                    -0.069961663
                     -25                     -0.55093025
                     -20                      -1.0680143
                     -15                      -1.6179057
                     -10                      -2.1983906
                      -5                      -2.8090376
                       0                      -3.4520726
                       5                      -4.1334906
                      10                      -4.8644044
                      15                      -5.6629655
                      20                      -6.5569922
                      25                      -7.5882247
                      30                      -8.8199285
                      35                      -10.351998
                      40                       -12.35409
                      45                      -15.144609
                      50                      -19.342189
                      55                      -24.109631
                      60                      -19.943014
                      65                      -14.803689
                      70                      -11.253573
                      75                      -8.6359052
                      80                      -6.5974953
                      85                      -4.9596607
                      90                      -3.6229746
                      95                      -2.5277357
                     100                      -1.6352985
                     105                     -0.91971645
                     110                     -0.36285029
                     115                     0.048302892
                     120                      0.32317964
                     125                      0.46859223
                     130                      0.48929114
                     135                      0.38828713
                     140                      0.16701863
                     145                      -0.1745695
                     150                     -0.63796191
                     155                      -1.2259002
                     160                      -1.9418495
                     165                      -2.7885475
                     170                      -3.7643975
                     175                      -4.8550454
                     180                      -6.0152225

