        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.49875081
                    -175                       0.1015385
                    -170                     -0.37996677
                    -165                     -0.95499665
                    -160                      -1.6348301
                    -155                      -2.4325156
                    -150                      -3.3615234
                    -145                      -4.4314793
                    -140                      -5.6362886
                    -135                      -6.9241316
                    -130                      -8.1353296
                    -125                      -8.9385526
                    -120                      -8.9555571
                    -115                      -8.1505949
                    -110                      -6.8779514
                    -105                      -5.4944725
                    -100                      -4.1850603
                     -95                      -3.0146427
                     -90                      -1.9950637
                     -85                      -1.1190554
                     -80                     -0.37432578
                     -75                        0.252104
                     -70                      0.77189162
                     -65                       1.1951647
                     -60                       1.5306156
                     -55                       1.7857082
                     -50                       1.9668823
                     -45                       2.0797164
                     -40                       2.1290381
                     -35                       2.1189809
                     -30                       2.0529907
                     -25                       1.9337863
                     -20                       1.7632792
                     -15                       1.5424577
                     -10                       1.2712418
                      -5                      0.94830998
                       0                      0.57090226
                       5                      0.13456693
                      10                     -0.36704894
                      15                     -0.94261099
                      20                      -1.6035226
                      25                      -2.3645199
                      30                      -3.2444147
                      35                      -4.2668519
                      40                      -5.4604049
                      45                      -6.8554279
                      50                      -8.4684175
                      55                      -10.243294
                      60                       -11.87954
                      65                      -12.630095
                      70                      -11.908642
                      75                      -10.241878
                      80                      -8.4032179
                      85                      -6.7221498
                      90                      -5.2662346
                      95                      -4.0236879
                     100                      -2.9661346
                     105                      -2.0666206
                     110                      -1.3029066
                     115                     -0.65739168
                     120                     -0.11628224
                     125                      0.33124134
                     130                      0.69369145
                     135                      0.97776601
                     140                       1.1886953
                     145                       1.3304735
                     150                       1.4059997
                     155                        1.417148
                     160                       1.3647789
                     165                       1.2487039
                     170                        1.067609
                     175                      0.81894136
                     180                      0.49875081

