        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -8.4651359
                    -175                      -8.8310493
                    -170                      -8.5749667
                    -165                      -7.7965557
                    -160                      -6.7324157
                    -155                      -5.5841542
                    -150                      -4.4655305
                    -145                      -3.4267577
                    -140                      -2.4851835
                    -135                      -1.6437988
                    -130                     -0.90026109
                    -125                     -0.25089192
                    -120                       0.3076915
                    -115                      0.77800674
                    -110                       1.1616007
                    -105                       1.4591364
                    -100                       1.6705487
                     -95                       1.7952132
                     -90                       1.8321014
                     -85                       1.7799284
                     -80                        1.637222
                     -75                        1.402443
                     -70                       1.0740418
                     -65                         0.65054
                     -60                      0.13064897
                     -55                      -0.4865061
                     -50                      -1.2009359
                     -45                      -2.0108872
                     -40                      -2.9110874
                     -35                      -3.8894473
                     -30                      -4.9212299
                     -25                      -5.9599116
                     -20                      -6.9264786
                     -15                      -7.7067161
                     -10                      -8.1760755
                      -5                      -8.2589315
                       0                      -7.9772536
                       5                      -7.4318309
                      10                      -6.7395778
                      15                      -5.9899151
                      20                      -5.2368034
                      25                      -4.5076071
                      30                      -3.8137823
                      35                      -3.1585553
                      40                      -2.5415678
                      45                       -1.961469
                      50                      -1.4172724
                      55                     -0.90898222
                      60                     -0.43778592
                      65                   -0.0059881006
                      70                      0.38319839
                      75                      0.72592316
                      80                       1.0179735
                      85                       1.2550171
                      90                        1.432836
                      95                       1.5472906
                     100                       1.5946312
                     105                       1.5713568
                     110                       1.4742287
                     115                       1.3002026
                     120                       1.0463264
                     125                      0.70960874
                     130                      0.28686713
                     135                     -0.22542373
                     140                     -0.83123841
                     145                      -1.5349566
                     150                      -2.3409335
                     155                      -3.2521613
                     160                      -4.2668764
                     165                      -5.3707331
                     170                      -6.5203416
                     175                      -7.6144425
                     180                      -8.4651359

