        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      -1.0485054
                    -175                      -1.1844152
                    -170                      -1.2604232
                    -165                      -1.2698412
                    -160                      -1.2105708
                    -155                      -1.0855537
                    -150                      -0.9023303
                    -145                     -0.67186388
                    -140                     -0.40701914
                    -135                     -0.12110975
                    -130                         0.17321
                    -125                      0.46462284
                    -120                      0.74344695
                    -115                        1.001668
                    -110                       1.2328186
                    -105                       1.4317925
                    -100                         1.59465
                     -95                       1.7184446
                     -90                       1.8010846
                     -85                       1.8411996
                     -80                       1.8382172
                     -75                       1.7921241
                     -70                       1.7036142
                     -65                       1.5740901
                     -60                       1.4057302
                     -55                       1.2015838
                     -50                      0.96569006
                     -45                      0.70321365
                     -40                      0.42057865
                     -35                      0.12557099
                     -30                     -0.17263854
                     -25                     -0.46361553
                     -20                     -0.73600088
                     -15                     -0.97812514
                     -10                      -1.1789015
                      -5                      -1.3289065
                       0                      -1.4214478
                       5                      -1.4533576
                      10                      -1.4252865
                      15                      -1.3413726
                      20                      -1.2084921
                      25                      -1.0352183
                      30                     -0.83080629
                      35                     -0.60437749
                      40                     -0.36438165
                      45                     -0.11832173
                      50                       0.1273203
                      55                      0.36703068
                      60                      0.59614691
                      65                      0.81072133
                      70                       1.0073919
                      75                       1.1832738
                      80                       1.3358758
                      85                       1.4630422
                      90                       1.5630088
                      95                       1.6340273
                     100                       1.6748848
                     105                       1.6845736
                     110                       1.6623967
                     115                       1.6080014
                     120                       1.5214257
                     125                        1.403159
                     130                       1.2542213
                     135                       1.0762656
                     140                      0.87170724
                     145                      0.64388232
                     150                      0.39723527
                     155                        0.137522
                     160                     -0.12799881
                     165                      -0.3904405
                     170                      -0.6393148
                     175                     -0.86282227
                     180                      -1.0485054

