        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -13.143312
                    -175                      -18.571074
                    -170                      -24.559562
                    -165                      -17.554101
                    -160                      -12.528484
                    -155                      -9.2910106
                    -150                      -6.9464602
                    -145                      -5.1290619
                    -140                      -3.6621452
                    -135                      -2.4487495
                    -130                      -1.4309295
                    -125                     -0.57203243
                    -120                      0.15200955
                    -115                      0.75737499
                    -110                       1.2550818
                    -105                       1.6526726
                    -100                       1.9553115
                     -95                       2.1665285
                     -90                       2.2887454
                     -85                       2.3236396
                     -80                       2.2725028
                     -75                       2.1363521
                     -70                       1.9161631
                     -65                       1.6129873
                     -60                       1.2280554
                     -55                      0.76285924
                     -50                      0.21921965
                     -45                     -0.40065251
                     -40                      -1.0940904
                     -35                       -1.857879
                     -30                      -2.6880963
                     -25                      -3.5798161
                     -20                      -4.5265301
                     -15                      -5.5190391
                     -10                      -6.5433787
                      -5                      -7.5771257
                       0                      -8.5834134
                       5                       -9.502979
                      10                      -10.248587
                      15                      -10.713147
                      20                      -10.804718
                      25                      -10.496286
                      30                      -9.8445208
                      35                      -8.9557399
                      40                      -7.9366867
                      45                      -6.8684778
                      50                       -5.804419
                      55                      -4.7772661
                      60                      -3.8068117
                      65                       -2.905218
                      70                      -2.0802527
                      75                      -1.3371368
                      80                      -0.6795769
                      85                     -0.11034727
                      90                      0.36839697
                      95                      0.75477973
                     100                       1.0472666
                     105                       1.2443603
                     110                       1.3445173
                     115                       1.3459895
                     120                       1.2466204
                     125                       1.0435746
                     130                      0.73296364
                     135                      0.30931669
                     140                     -0.23518761
                     145                     -0.91187443
                     150                      -1.7373717
                     155                      -2.7365579
                     160                      -3.9476926
                     165                      -5.4320505
                     170                      -7.2938348
                     175                      -9.7268551
                     180                      -13.143312

