        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.68818087
                    -175                       0.5980032
                    -170                      0.50900797
                    -165                       0.4263217
                    -160                      0.35473317
                    -155                      0.29848345
                    -150                      0.26107304
                    -145                      0.24510634
                    -140                      0.25218981
                    -135                      0.28289193
                    -130                      0.33676344
                    -125                      0.41240862
                    -120                      0.50759381
                    -115                      0.61937965
                    -110                      0.74426648
                    -105                       0.8783457
                    -100                       1.0174531
                     -95                       1.1573203
                     -90                       1.2937219
                     -85                         1.42272
                     -80                        1.540413
                     -75                       1.6435122
                     -70                       1.7291601
                     -65                       1.7950354
                     -60                        1.839383
                     -55                       1.8610195
                     -50                       1.8593189
                     -45                       1.8341786
                     -40                       1.7859721
                     -35                       1.7154884
                     -30                       1.6238626
                     -25                       1.5125003
                     -20                       1.3829992
                     -15                       1.2370707
                     -10                       1.0764678
                      -5                      0.90292325
                       0                      0.71810633
                       5                      0.52360471
                      10                      0.32093338
                      15                      0.11163272
                      20                     -0.10264989
                      25                     -0.31997309
                      30                     -0.53787138
                      35                     -0.75308439
                      40                     -0.96127921
                      45                      -1.1568255
                      50                      -1.3327134
                      55                      -1.4807272
                      60                      -1.5919852
                      65                      -1.6578936
                      70                      -1.6714333
                      75                      -1.6285218
                      80                      -1.5290635
                      85                      -1.3773303
                      90                      -1.1816128
                      95                     -0.95265563
                     100                     -0.70299881
                     105                     -0.44501599
                     110                     -0.19003857
                     115                      0.05227919
                     120                      0.27423109
                     125                       0.4700707
                     130                      0.63587171
                     135                      0.76932111
                     140                       0.8694999
                     145                      0.93668083
                     150                      0.97215537
                     155                      0.97809132
                     160                      0.95741582
                     165                      0.91371548
                     170                      0.85114314
                     175                      0.77432034
                     180                      0.68818087

