        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.74183672
                    -175                       0.7530309
                    -170                      0.74662775
                    -165                      0.72256374
                    -160                      0.68101483
                    -155                       0.6224279
                    -150                      0.54757791
                    -145                      0.45764856
                    -140                      0.35433157
                    -135                      0.23993551
                    -130                      0.11748969
                    -125                   -0.0091791023
                    -120                     -0.13542656
                    -115                     -0.25586313
                    -110                     -0.36455373
                    -105                     -0.45536744
                    -100                     -0.52247141
                     -95                     -0.56091969
                     -90                     -0.56724181
                     -85                     -0.53984983
                     -80                     -0.47944285
                     -75                      -0.3887321
                     -70                     -0.27217279
                     -65                     -0.13540567
                     -60                     0.015357801
                     -55                      0.17390185
                     -50                       0.3344481
                     -45                      0.49194341
                     -40                      0.64220207
                     -35                      0.78193136
                     -30                      0.90867609
                     -25                       1.0207147
                     -20                       1.1169325
                     -15                       1.1966907
                     -10                       1.2597021
                      -5                       1.3059208
                       0                       1.3354514
                       5                       1.3484632
                      10                       1.3451803
                      15                       1.3258194
                      20                       1.2905941
                      25                       1.2397359
                      30                       1.1735358
                      35                       1.0924083
                      40                      0.99697485
                      45                      0.88816469
                      50                      0.76732518
                      55                      0.63633456
                      60                      0.49770285
                      65                      0.35464275
                      70                      0.21108748
                      75                     0.071629057
                      80                    -0.058647456
                      85                     -0.17444818
                      90                     -0.27069422
                      95                     -0.34283308
                     100                     -0.38762881
                     105                      -0.4032995
                     110                     -0.38981761
                     115                     -0.34891155
                     120                     -0.28384595
                     125                     -0.19903459
                     130                    -0.099572556
                     135                     0.009223918
                     140                      0.12220291
                     145                      0.23465307
                     150                      0.34246625
                     155                      0.44220197
                     160                      0.53107902
                     165                      0.60692044
                     170                      0.66807469
                     175                      0.71333058
                     180                      0.74183672

