        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      -0.5764825
                    -175                     -0.77864402
                    -170                     -0.93800105
                    -165                      -1.0414326
                    -160                      -1.0786949
                    -155                      -1.0442031
                    -150                     -0.93813893
                    -145                     -0.76646512
                    -140                     -0.53983847
                    -135                     -0.27183239
                    -130                     0.022948833
                    -125                      0.33040297
                    -120                      0.63790977
                    -115                      0.93478483
                    -110                       1.2123494
                    -105                       1.4637757
                    -100                       1.6838337
                     -95                       1.8686199
                     -90                       2.0153114
                     -85                       2.1219624
                     -80                       2.1873516
                     -75                       2.2108563
                     -70                       2.1923901
                     -65                       2.1323534
                     -60                       2.0316156
                     -55                       1.8915208
                     -50                        1.713914
                     -45                       1.5011873
                     -40                       1.2563436
                     -35                       0.9830783
                     -30                      0.68587494
                     -25                      0.37010789
                     -20                     0.042140044
                     -15                     -0.29060679
                     -10                     -0.61964216
                      -5                     -0.93550336
                       0                      -1.2280103
                       5                      -1.4866641
                      10                      -1.7015593
                      15                      -1.8638703
                      20                      -1.9669873
                      25                      -2.0072134
                      30                      -1.9841998
                      35                      -1.9009364
                      40                      -1.7633058
                      45                      -1.5793266
                      50                      -1.3582778
                      55                      -1.1098815
                      60                     -0.84365811
                      65                     -0.56849305
                      70                     -0.29239839
                      75                    -0.022422877
                      80                      0.23533959
                      85                      0.47568665
                      90                      0.69423656
                      95                      0.88727644
                     100                       1.0517669
                     105                       1.1852185
                     110                       1.2856511
                     115                       1.3515584
                     120                       1.3818886
                     125                       1.3760451
                     130                       1.3339077
                     135                        1.255878
                     140                       1.1429539
                     145                      0.99684032
                     150                      0.82010053
                     155                      0.61635277
                     160                      0.39050983
                     165                      0.14904434
                     170                    -0.099761194
                     175                     -0.34565835
                     180                      -0.5764825

