        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -6.6978039
                    -175                      -8.9566544
                    -170                      -12.085342
                    -165                      -16.990445
                    -160                      -25.488327
                    -155                       -19.58503
                    -150                      -13.511264
                    -145                      -9.8766444
                    -140                       -7.334087
                    -135                       -5.402155
                    -130                      -3.8638587
                    -125                      -2.6045056
                    -120                      -1.5569353
                    -115                     -0.67903776
                    -110                     0.056850243
                    -105                      0.66948993
                    -100                       1.1718818
                     -95                       1.5731639
                     -90                       1.8798218
                     -85                       2.0965255
                     -80                       2.2265657
                     -75                       2.2723949
                     -70                        2.235815
                     -65                       2.1181858
                     -60                       1.9205495
                     -55                       1.6436996
                     -50                       1.2881973
                     -45                      0.85433353
                     -40                      0.34203229
                     -35                     -0.24931736
                     -30                     -0.92111697
                     -25                      -1.6759268
                     -20                      -2.5179791
                     -15                      -3.4538741
                     -10                      -4.4934932
                      -5                      -5.6511019
                       0                      -6.9463893
                       5                      -8.4043022
                      10                       -10.04958
                      15                      -11.880564
                      20                      -13.775027
                      25                      -15.254732
                      30                      -15.450343
                      35                       -14.17922
                      40                      -12.267027
                      45                      -10.339064
                      50                      -8.5914251
                      55                      -7.0475208
                      60                      -5.6875115
                      65                      -4.4866612
                      70                      -3.4243408
                      75                      -2.4850843
                      80                      -1.6577744
                      85                     -0.93459191
                      90                     -0.31008912
                      95                      0.21935083
                     100                      0.65620229
                     105                       1.0019938
                     110                       1.2575573
                     115                        1.423146
                     120                       1.4984716
                     125                       1.4826665
                     130                       1.3741694
                     135                       1.1705247
                     140                       0.8680718
                     145                      0.46148475
                     150                    -0.056908102
                     155                      -0.6981493
                     160                      -1.4782476
                     165                      -2.4207756
                     170                      -3.5613522
                     175                      -4.9559579
                     180                      -6.6978039

