        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     0.049546644
                    -175                    -0.098459731
                    -170                     -0.19675426
                    -165                     -0.23779112
                    -160                     -0.21811425
                    -155                     -0.13880476
                    -150                   -0.0051771588
                    -145                      0.17416651
                    -140                      0.38861903
                    -135                      0.62684016
                    -130                      0.87777049
                    -125                        1.131289
                    -120                       1.3785393
                    -115                       1.6120101
                    -110                       1.8254667
                    -105                       2.0138136
                    -100                       2.1729382
                     -95                       2.2995696
                     -90                       2.3911624
                     -85                       2.4458389
                     -80                       2.4622343
                     -75                       2.4395814
                     -70                       2.3776242
                     -65                       2.2766232
                     -60                       2.1373536
                     -55                       1.9611078
                     -50                        1.749699
                     -45                       1.5054637
                     -40                       1.2312635
                     -35                      0.93048677
                     -30                      0.60705093
                     -25                      0.26540998
                     -20                    -0.089429456
                     -15                     -0.45187851
                     -10                     -0.81571916
                      -5                      -1.1740403
                       0                      -1.5191657
                       5                      -1.8426087
                      10                      -2.1350508
                      15                      -2.3864902
                      20                      -2.5866062
                      25                      -2.7254023
                      30                      -2.7941687
                      35                      -2.7866574
                      40                      -2.7002285
                      45                      -2.5366401
                      50                      -2.3022006
                      55                       -2.007197
                      60                      -1.6647547
                      65                      -1.2894525
                      70                     -0.89601886
                      75                      -0.4983287
                      80                     -0.10877113
                      85                      0.26205087
                      90                      0.60538436
                      95                      0.91420923
                     100                        1.183119
                     105                       1.4081092
                     110                       1.5864154
                     115                       1.7163706
                     120                       1.7972985
                     125                       1.8294457
                     130                       1.8139534
                     135                       1.7528704
                     140                       1.6492065
                     145                        1.507026
                     150                       1.3315729
                     155                       1.1294167
                     160                      0.90858509
                     165                      0.67863691
                     170                        0.450596
                     175                      0.23665278
                     180                     0.049546644

