        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                       0.4413603
                    -175                      -0.0247182
                    -170                     -0.58639953
                    -165                      -1.2566519
                    -160                      -2.0520085
                    -155                      -2.9929136
                    -150                      -4.1029185
                    -145                      -5.4036561
                    -140                      -6.8958232
                    -135                      -8.4984054
                    -130                      -9.9012521
                    -125                      -10.462128
                    -120                      -9.7596115
                    -115                      -8.2369869
                    -110                      -6.5324432
                    -105                      -4.9491239
                    -100                      -3.5660874
                     -95                      -2.3831605
                     -90                      -1.3798582
                     -85                     -0.53361109
                     -80                      0.17511917
                     -75                      0.76271866
                     -70                        1.242421
                     -65                       1.6250211
                     -60                       1.9194189
                     -55                       2.1330491
                     -50                       2.2721988
                     -45                       2.3422288
                     -40                       2.3477126
                     -35                        2.292506
                     -30                       2.1797549
                     -25                       2.0118471
                     -20                        1.790313
                     -15                       1.5156784
                     -10                       1.1872697
                      -5                      0.80297079
                       0                      0.35892139
                       5                     -0.15088522
                      10                      -0.7350394
                      15                      -1.4054693
                      20                      -2.1784309
                      25                      -3.0760521
                      30                       -4.128756
                      35                       -5.379101
                      40                      -6.8876283
                      45                      -8.7397406
                      50                      -11.039431
                      55                      -13.783645
                      60                      -16.085608
                      65                      -15.506648
                      70                      -12.770113
                      75                      -10.065368
                      80                      -7.8472787
                      85                      -6.0537553
                      90                      -4.5853385
                      95                      -3.3675282
                     100                      -2.3480516
                     105                       -1.490529
                     110                     -0.76900437
                     115                     -0.16452656
                     120                      0.33702785
                     125                      0.74635544
                     130                       1.0716401
                     135                       1.3191542
                     140                       1.4936502
                     145                       1.5986076
                     150                       1.6363717
                     155                       1.6082113
                     160                       1.5143083
                     165                       1.3536881
                     170                       1.1240938
                     175                      0.82180192
                     180                       0.4413603

