        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.94851991
                    -175                      -1.0602283
                    -170                       -1.108502
                    -165                      -1.0893568
                    -160                      -1.0034799
                    -155                     -0.85614192
                    -150                     -0.65637635
                    -145                     -0.41570019
                    -140                     -0.14674283
                    -135                      0.13791613
                    -130                      0.42655277
                    -125                      0.70874321
                    -120                      0.97552392
                    -115                       1.2193689
                    -110                       1.4340718
                    -105                       1.6145954
                    -100                       1.7569261
                     -95                       1.8579521
                     -90                       1.9153733
                     -85                       1.9276159
                     -80                        1.893921
                     -75                       1.8141748
                     -70                       1.6890558
                     -65                       1.5200675
                     -60                        1.309626
                     -55                       1.0611764
                     -50                      0.77933219
                     -45                      0.47002959
                     -40                      0.14067544
                     -35                     -0.19974781
                     -30                      -0.5406791
                     -25                     -0.87015642
                     -20                      -1.1752615
                     -15                      -1.4428925
                     -10                       -1.660849
                      -5                      -1.8190922
                       0                      -1.9109168
                       5                      -1.9337647
                      10                      -1.8891863
                      15                      -1.7825613
                      20                      -1.6219354
                      25                      -1.4168864
                      30                      -1.1774628
                      35                     -0.91340257
                      40                     -0.63366839
                      45                     -0.34624992
                      50                    -0.058149075
                      55                      0.22453447
                      60                      0.49647905
                      65                      0.75301706
                      70                      0.99003112
                      75                       1.2038776
                      80                       1.3913371
                      85                       1.5495888
                      90                       1.6762299
                      95                       1.7691612
                     100                        1.826806
                     105                       1.8479881
                     110                       1.8320067
                     115                        1.778679
                     120                       1.6883927
                     125                       1.5621717
                     130                       1.4017583
                     135                       1.2097162
                     140                      0.98955562
                     145                      0.74588114
                     150                      0.48455313
                     155                      0.21284094
                     160                    -0.060473359
                     165                     -0.32510825
                     170                     -0.56950513
                     175                     -0.78135825
                     180                     -0.94851991

