        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                    -0.078146398
                    -175                     -0.19291291
                    -170                     -0.26055634
                    -165                     -0.27413096
                    -160                     -0.23058394
                    -155                      -0.1311349
                    -150                     0.019038803
                    -145                      0.21170227
                    -140                      0.43676693
                    -135                      0.68348215
                    -130                      0.94138853
                    -125                       1.2009419
                    -120                       1.4538283
                    -115                       1.6930465
                    -110                       1.9128481
                    -105                       2.1086057
                    -100                       2.2766632
                     -95                       2.4141937
                     -90                       2.5190824
                     -85                       2.5898752
                     -80                       2.6256003
                     -75                       2.6258305
                     -70                        2.590622
                     -65                       2.5204946
                     -60                       2.4164177
                     -55                       2.2797985
                     -50                       2.1124661
                     -45                       1.9166523
                     -40                       1.6949642
                     -35                       1.4503518
                     -30                       1.1860689
                     -25                      0.90563267
                     -20                      0.61278588
                     -15                      0.31146826
                     -10                    0.0058061537
                      -5                     -0.29987164
                       0                     -0.60098484
                       5                     -0.89263732
                      10                      -1.1694488
                      15                      -1.4254919
                      20                      -1.6542006
                      25                      -1.8483939
                      30                      -2.0004848
                      35                      -2.1029455
                      40                      -2.1490549
                      45                        -2.13386
                      50                      -2.0551676
                      55                      -1.9142987
                      60                      -1.7163547
                      65                       -1.469881
                      70                      -1.1860108
                      75                     -0.87732798
                      80                     -0.55672631
                      85                      -0.2364761
                      90                     0.072468353
                      95                      0.36059537
                     100                      0.62022303
                     105                      0.84529918
                     110                       1.0313157
                     115                       1.1751637
                     120                       1.2749969
                     125                       1.3301226
                     130                       1.3409311
                     135                        1.308869
                     140                       1.2364577
                     145                       1.1273544
                     150                      0.98644927
                     155                      0.81998025
                     160                      0.63563685
                     165                      0.44260036
                     170                      0.25144795
                     175                     0.073831892
                     180                    -0.078146398

