        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.22461175
                    -175                   -0.0078601159
                    -170                     -0.22845899
                    -165                     -0.42447303
                    -160                     -0.58250132
                    -155                      -0.6897637
                    -150                     -0.73580699
                    -145                     -0.71423933
                    -140                     -0.62396444
                    -135                      -0.4694655
                    -130                     -0.26002396
                    -125                   -0.0081653315
                    -120                      0.27214582
                    -115                      0.56708334
                    -110                      0.86405056
                    -105                       1.1522547
                    -100                       1.4228735
                     -95                       1.6689628
                     -90                       1.8852349
                     -85                       2.0678338
                     -80                       2.2139353
                     -75                       2.3217478
                     -70                       2.3901937
                     -65                       2.4188088
                     -60                       2.4076417
                     -55                       2.3571828
                     -50                       2.2683167
                     -45                        2.142295
                     -40                       1.9807259
                     -35                       1.7855797
                     -30                       1.5592113
                     -25                       1.3043995
                     -20                        1.024408
                     -15                      0.72306888
                     -10                      0.40489201
                      -5                     0.075197849
                       0                     -0.25973555
                       5                      -0.5924692
                      10                     -0.91456728
                      15                      -1.2162408
                      20                      -1.4868271
                      25                      -1.7152388
                      30                      -1.8908111
                      35                      -2.0044387
                      40                      -2.0498144
                      45                      -2.0244672
                      50                      -1.9302797
                      55                      -1.7733035
                      60                      -1.5629225
                      65                      -1.3106261
                      70                      -1.0287235
                      75                      -0.7292693
                      80                      -0.4233251
                      85                     -0.12056312
                      90                      0.17084627
                      95                      0.44425132
                     100                       0.6942737
                     105                      0.91670109
                     110                       1.1082895
                     115                       1.2666041
                     120                       1.3898881
                     125                       1.4769617
                     130                       1.5271507
                     135                        1.540245
                     140                       1.5164849
                     145                       1.4565783
                     150                       1.3617517
                     155                       1.2338373
                     160                       1.0754043
                     165                      0.88993454
                     170                        0.682043
                     175                      0.45772795
                     180                      0.22461175

