        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.45806378
                    -175                      0.35438942
                    -170                      0.27013617
                    -165                      0.21229835
                    -160                      0.18640175
                    -155                      0.19599949
                    -150                      0.24235775
                    -145                      0.32440523
                    -140                       0.4389559
                    -135                      0.58114695
                    -130                      0.74498983
                    -125                      0.92392582
                    -120                       1.1113034
                    -115                       1.3007349
                    -110                        1.486327
                    -105                       1.6628041
                    -100                       1.8255539
                     -95                       1.9706242
                     -90                       2.0946946
                     -85                       2.1951307
                     -80                       2.2696301
                     -75                       2.3166026
                     -70                       2.3349095
                     -65                       2.3238888
                     -60                        2.283334
                     -55                        2.213471
                     -50                        2.114932
                     -45                       1.9887237
                     -40                       1.8361893
                     -35                       1.6589647
                     -30                       1.4589287
                     -25                       1.2381511
                     -20                      0.99884163
                     -15                      0.74330553
                     -10                      0.47391309
                      -5                      0.19309293
                       0                      -0.0966404
                       5                     -0.39259691
                      10                     -0.69185044
                      15                     -0.99091898
                      20                      -1.2855918
                      25                      -1.5705937
                      30                      -1.8392742
                      35                      -2.0833863
                      40                      -2.2930936
                      45                       -2.457378
                      50                      -2.5649959
                      55                      -2.6059972
                      60                       -2.573575
                      65                      -2.4657463
                      70                      -2.2862633
                      75                      -2.0443771
                      80                      -1.7535199
                      85                      -1.4293875
                      90                      -1.0881248
                      95                     -0.74437611
                     100                     -0.41115699
                     105                    -0.098920447
                     110                       0.1842893
                     115                      0.43263627
                     120                      0.64221279
                     125                      0.81075658
                     130                      0.93740475
                     135                       1.0225002
                     140                       1.0674528
                     145                       1.0746499
                     150                       1.0474077
                     155                      0.98995065
                     160                      0.90740325
                     165                      0.80577338
                     170                      0.69190004
                     175                       0.5733341
                     180                      0.45806378

