        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.28822902
                    -175                     -0.17836187
                    -170                     -0.74160516
                    -165                      -1.4145098
                    -160                      -2.2134448
                    -155                      -3.1581884
                    -150                      -4.2704059
                    -145                      -5.5668459
                    -140                      -7.0361106
                    -135                      -8.5704618
                    -130                      -9.8232875
                    -125                      -10.182655
                    -120                      -9.3689469
                    -115                      -7.8590306
                    -110                      -6.2136989
                    -105                      -4.6906529
                    -100                      -3.3580272
                     -95                      -2.2157624
                     -90                      -1.2455115
                     -85                      -0.4266739
                     -80                      0.25886013
                     -75                      0.82646817
                     -70                       1.2887078
                     -65                       1.6559256
                     -60                       1.9367322
                     -55                       2.1383849
                     -50                       2.2670737
                     -45                       2.3281197
                     -40                        2.326099
                     -35                       2.2648987
                     -30                       2.1477151
                     -25                       1.9769953
                     -20                       1.7543292
                     -15                        1.480294
                     -10                        1.154252
                      -5                      0.77410263
                       0                      0.33597797
                       5                     -0.16615969
                      10                     -0.74094769
                      15                      -1.4003809
                      20                      -2.1608035
                      25                      -3.0444895
                      30                      -4.0821873
                      35                      -5.3173377
                      40                      -6.8131161
                      45                      -8.6634044
                      50                      -11.002153
                      55                      -13.939188
                      60                      -16.859121
                      65                      -16.728019
                      70                      -13.687343
                      75                      -10.703511
                      80                      -8.3239555
                      85                      -6.4347903
                      90                      -4.9058805
                      95                      -3.6476065
                     100                       -2.599867
                     105                      -1.7219257
                     110                     -0.98522706
                     115                     -0.36917668
                     120                      0.14143604
                     125                      0.55805046
                     130                      0.88936716
                     135                       1.1420182
                     140                       1.3210017
                     145                       1.4299549
                     150                       1.4713119
                     155                       1.4463733
                     160                        1.355305
                     165                       1.1970762
                     170                      0.96933963
                     175                      0.66825368
                     180                      0.28822902

