        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.99263747
                    -175                      -1.1904046
                    -170                      -1.3334557
                    -165                      -1.4082065
                    -160                      -1.4053965
                    -155                      -1.3219301
                    -150                      -1.1615758
                    -145                     -0.93422672
                    -140                     -0.65403182
                    -135                     -0.33709953
                    -130                   0.00053615583
                    -125                      0.34430739
                    -120                      0.68181791
                    -115                       1.0030184
                    -110                       1.3000603
                    -105                       1.5670016
                    -100                       1.7994784
                     -95                       1.9944025
                     -90                        2.149711
                     -85                       2.2641342
                     -80                       2.3372231
                     -75                       2.3689717
                     -70                       2.3599524
                     -65                        2.311226
                     -60                        2.224325
                     -55                       2.1012526
                     -50                       1.9444929
                     -45                        1.757028
                     -40                       1.5423592
                     -35                       1.3045282
                     -30                       1.0481324
                     -25                      0.77833013
                     -20                      0.50082679
                     -15                      0.22183306
                     -10                     -0.05201487
                      -5                     -0.31378458
                       0                     -0.55643488
                       5                     -0.77301513
                      10                     -0.95719734
                      15                      -1.1032585
                      20                      -1.2067065
                      25                      -1.2645353
                      30                      -1.2754715
                      35                       -1.240097
                      40                       -1.160825
                      45                      -1.0417291
                      50                     -0.88825262
                      55                     -0.70684258
                      60                      -0.5045605
                      65                     -0.28871433
                      70                    -0.066544001
                      75                      0.15502346
                      80                      0.36954696
                      85                      0.57117975
                      90                      0.75485994
                      95                      0.91580683
                     100                       1.0502795
                     105                       1.1550528
                     110                        1.227516
                     115                       1.2656495
                     120                       1.2680099
                     125                       1.2337303
                     130                       1.1625399
                     135                       1.0548118
                     140                      0.91164583
                     145                      0.73499443
                     150                      0.52784209
                     155                      0.29444146
                     160                     0.040602262
                     165                     -0.22599205
                     170                     -0.49550104
                     175                     -0.75579135
                     180                     -0.99263747

