        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.93634899
                    -175                      0.85381724
                    -170                       0.7544504
                    -165                      0.64096635
                    -160                      0.51649524
                    -155                      0.38463417
                    -150                      0.24949521
                    -145                      0.11572712
                    -140                    -0.011515614
                    -135                     -0.12668599
                    -130                     -0.22406685
                    -125                     -0.29811532
                    -120                     -0.34391529
                    -115                     -0.35768641
                    -110                     -0.33726239
                    -105                     -0.28243423
                    -100                     -0.19506957
                     -95                    -0.078969729
                     -90                     0.060508542
                     -85                      0.21706138
                     -80                       0.3837485
                     -75                      0.55385075
                     -70                      0.72110671
                     -65                       0.8800236
                     -60                       1.0260262
                     -55                       1.1555004
                     -50                       1.2657618
                     -45                       1.3549751
                     -40                       1.4220478
                     -35                       1.4665123
                     -30                       1.4884082
                     -25                         1.48817
                     -20                       1.4665255
                     -15                       1.4244068
                     -10                       1.3628765
                      -5                       1.2830706
                       0                       1.1861607
                       5                       1.0733294
                      10                      0.94579246
                      15                      0.80483258
                      20                      0.65184806
                      25                      0.48845297
                      30                      0.31659926
                      35                      0.13872283
                      40                    -0.042098391
                      45                     -0.22199618
                      50                     -0.39620772
                      55                      -0.5590627
                      60                     -0.70411796
                      65                     -0.82449113
                      70                     -0.91341665
                      75                     -0.96498987
                      80                     -0.97498815
                      85                     -0.94159081
                      90                     -0.86582413
                      95                     -0.75144269
                     100                     -0.60474538
                     105                     -0.43362602
                     110                      -0.2467718
                     115                    -0.052859327
                     120                      0.14006844
                     125                      0.32500139
                     130                      0.49615477
                     135                      0.64900302
                     140                      0.78020975
                     145                      0.88750114
                     150                      0.96951756
                     155                        1.025666
                     160                       1.0559866
                     165                       1.0610407
                     170                       1.0418227
                     175                      0.99969789
                     180                      0.93634899

