        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.26856433
                    -175                     0.024940437
                    -170                     -0.22197318
                    -165                     -0.46060154
                    -160                     -0.67722091
                    -155                     -0.85663118
                    -150                     -0.98353487
                    -145                      -1.0445847
                    -140                      -1.0307114
                    -135                     -0.93901935
                    -130                     -0.77351642
                    -125                     -0.54436167
                    -120                     -0.26594203
                    -115                     0.045489591
                    -110                      0.37389862
                    -105                      0.70488216
                    -100                       1.0263692
                     -95                       1.3287734
                     -90                       1.6048153
                     -85                       1.8492131
                     -80                       2.0582364
                     -75                       2.2295164
                     -70                        2.361658
                     -65                       2.4540451
                     -60                       2.5066673
                     -55                       2.5199897
                     -50                       2.4948552
                     -45                       2.4324126
                     -40                       2.3340643
                     -35                       2.2014298
                     -30                       2.0363227
                     -25                       1.8407422
                     -20                       1.6168816
                     -15                       1.3671571
                     -10                       1.0942654
                      -5                      0.80127502
                       0                      0.49176199
                       5                      0.17006292
                      10                     -0.15878387
                      15                     -0.48835385
                      20                     -0.81088589
                      25                      -1.1170613
                      30                      -1.3960636
                      35                      -1.6359861
                      40                      -1.8247083
                      45                      -1.9512489
                      50                      -2.0074091
                      55                      -1.9892988
                      60                      -1.8982463
                      65                      -1.7407453
                      70                       -1.527448
                      75                      -1.2715614
                      80                     -0.98715026
                      85                     -0.68774694
                      90                     -0.38546572
                      95                     -0.09052611
                     100                      0.18876579
                     105                       0.4458977
                     110                      0.67590487
                     115                      0.87510169
                     120                       1.0408313
                     125                        1.171253
                     130                        1.265173
                     135                       1.3219193
                     140                       1.3412572
                     145                       1.3233445
                     150                       1.2687249
                     155                       1.1783634
                     160                        1.053727
                     165                      0.89691917
                     170                       0.7108738
                     175                      0.49961471
                     180                      0.26856433

