        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      0.12138369
                    -175                     -0.18163467
                    -170                     -0.53587205
                    -165                     -0.94028033
                    -160                      -1.3931896
                    -155                      -1.8914552
                    -150                       -2.429064
                    -145                      -2.9949681
                    -140                           -3.57
                    -135                      -4.1231724
                    -130                      -4.6089071
                    -125                      -4.9688403
                    -120                      -5.1429834
                    -115                      -5.0904858
                    -110                      -4.8090414
                    -105                      -4.3370915
                    -100                      -3.7367174
                     -95                      -3.0716892
                     -90                      -2.3938486
                     -85                      -1.7394895
                     -80                      -1.1317886
                     -75                     -0.58399004
                     -70                     -0.10291306
                     -65                      0.30876392
                     -60                       0.6509508
                     -55                      0.92516284
                     -50                       1.1339067
                     -45                       1.2802926
                     -40                       1.3677808
                     -35                       1.4000037
                     -30                       1.3806297
                     -25                       1.3132508
                     -20                       1.2012802
                     -15                       1.0478595
                     -10                      0.85576984
                      -5                      0.62735077
                       0                      0.36442737
                       5                     0.068226512
                      10                      -0.2605998
                      15                     -0.62204357
                      20                      -1.0166713
                      25                      -1.4454717
                      30                      -1.9095283
                      35                      -2.4093975
                      40                      -2.9440073
                      45                      -3.5088102
                      50                      -4.0928742
                      55                      -4.6747439
                      60                      -5.2176663
                      65                      -5.6667947
                      70                      -5.9540439
                      75                      -6.0164372
                      80                      -5.8238626
                      85                      -5.3965721
                      90                      -4.7957786
                      95                      -4.0967946
                     100                      -3.3656826
                     105                      -2.6502992
                     110                      -1.9810839
                     115                      -1.3754819
                     120                     -0.84234695
                     125                     -0.38521718
                     130                   -0.0044784425
                     135                      0.30128379
                     140                      0.53445734
                     145                      0.69789695
                     150                       0.7946084
                     155                      0.82754488
                     160                      0.79947054
                     165                      0.71286702
                     170                        0.569872
                     175                      0.37224865
                     180                      0.12138369

