        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -5.1767664
                    -175                      -6.7848971
                    -170                      -8.8457047
                    -165                      -11.608617
                    -160                       -15.51852
                    -155                      -20.184349
                    -150                      -18.209407
                    -145                      -13.425073
                    -140                       -9.970357
                    -135                      -7.4459449
                    -130                      -5.4992749
                    -125                      -3.9409244
                    -120                      -2.6638458
                    -115                      -1.6031125
                    -110                     -0.71698161
                    -105                     0.022633817
                    -100                      0.63532228
                     -95                       1.1351487
                     -90                       1.5324667
                     -85                       1.8351026
                     -80                       2.0490365
                     -75                       2.1790352
                     -70                       2.2289642
                     -65                         2.20207
                     -60                       2.1011758
                     -55                       1.9288228
                     -50                       1.6873705
                     -45                       1.3790609
                     -40                       1.0060512
                     -35                      0.57041618
                     -30                     0.074121354
                     -25                     -0.48103062
                     -20                       -1.093473
                     -15                      -1.7619479
                     -10                      -2.4855363
                      -5                      -3.2635543
                       0                      -4.0951347
                       5                      -4.9781051
                      10                      -5.9067309
                      15                      -6.8666615
                      20                      -7.8262704
                      25                      -8.7231308
                      30                      -9.4511968
                      35                        -9.86912
                      40                      -9.8572526
                      45                       -9.399794
                      50                      -8.6001716
                      55                      -7.6086259
                      60                      -6.5505972
                      65                      -5.5056153
                      70                      -4.5166128
                      75                      -3.6042397
                      80                      -2.7772007
                      85                      -2.0382675
                      90                      -1.3873854
                      95                     -0.82361497
                     100                     -0.34544574
                     105                     0.048486679
                     110                      0.35930321
                     115                      0.58778401
                     120                      0.73430024
                     125                      0.79874116
                     130                      0.78041408
                     135                      0.67789869
                     140                      0.48883594
                     145                      0.20962497
                     150                     -0.16501119
                     155                     -0.64265426
                     160                      -1.2341205
                     165                      -1.9548796
                     170                      -2.8273119
                     175                      -3.8844818
                     180                      -5.1767664

