        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.19209875
                    -175                      -0.4572398
                    -170                     -0.70884443
                    -165                     -0.93231155
                    -160                      -1.1119926
                    -155                      -1.2328342
                    -150                      -1.2825875
                    -145                      -1.2540673
                    -140                         -1.1467
                    -135                     -0.96673418
                    -130                     -0.72601856
                    -125                     -0.43984799
                    -120                     -0.12464516
                    -115                      0.20390339
                    -110                      0.53199867
                    -105                      0.84821736
                    -100                       1.1435332
                     -95                       1.4110804
                     -90                       1.6458156
                     -85                       1.8441803
                     -80                       2.0037741
                     -75                       2.1231335
                     -70                       2.2015292
                     -65                       2.2388254
                     -60                       2.2353804
                     -55                       2.1919779
                     -50                       2.1097862
                     -45                       1.9903361
                     -40                       1.8355179
                     -35                       1.6475935
                     -30                       1.4292235
                     -25                       1.1835117
                     -20                      0.91406623
                     -15                      0.62507883
                     -10                      0.32142216
                      -5                    0.0087580977
                       0                      -0.3063557
                       5                     -0.61633187
                      10                      -0.9127652
                      15                      -1.1862252
                      20                      -1.4267925
                      25                      -1.6245705
                      30                       -1.770504
                      35                      -1.8573686
                      40                      -1.8807437
                      45                      -1.8397263
                      50                      -1.7371672
                      55                       -1.579348
                      60                      -1.3751884
                      65                      -1.1352055
                      70                     -0.87047588
                      75                      -0.5917841
                      80                     -0.30904187
                      85                    -0.030972737
                      90                      0.23502572
                      95                      0.48272252
                     100                      0.70712406
                     105                      0.90421193
                     110                       1.0708249
                     115                       1.2045262
                     120                       1.3034921
                     125                       1.3664257
                     130                       1.3924967
                     135                       1.3813072
                     140                        1.332886
                     145                       1.2477133
                     150                       1.1267819
                     155                      0.97170069
                     160                      0.78484984
                     165                      0.56959388
                     170                      0.33055658
                     175                     0.073946831
                     180                     -0.19209875

