        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                       1.0043164
                    -175                      0.83315052
                    -170                      0.65090862
                    -165                      0.46411019
                    -160                      0.28031803
                    -155                      0.10803397
                    -150                    -0.043600887
                    -145                      -0.1653511
                    -140                     -0.24867726
                    -135                     -0.28668768
                    -130                     -0.27507315
                    -125                     -0.21279074
                    -120                     -0.10229416
                    -115                     0.050766821
                    -110                      0.23829162
                    -105                      0.45071109
                    -100                      0.67797296
                     -95                      0.91035498
                     -90                       1.1390256
                     -85                       1.3564031
                     -80                       1.5560932
                     -75                       1.7330918
                     -70                       1.8835495
                     -65                       2.0046612
                     -60                       2.0945199
                     -55                       2.1519771
                     -50                        2.176518
                     -45                       2.1681517
                     -40                       2.1273183
                     -35                       2.0548105
                     -30                       1.9517088
                     -25                       1.8193316
                     -20                       1.6592007
                     -15                       1.4730249
                     -10                       1.2627052
                      -5                       1.0303672
                       0                      0.77842631
                       5                       0.5097102
                      10                      0.22751648
                      15                    -0.064056263
                      20                     -0.35999078
                      25                     -0.65409197
                      30                     -0.93879184
                      35                      -1.2050683
                      40                      -1.4425856
                      45                      -1.6401765
                      50                      -1.7867501
                      55                      -1.8725961
                      60                      -1.8908786
                      65                      -1.8389388
                      70                      -1.7189849
                      75                      -1.5379098
                      80                      -1.3062938
                      85                      -1.0369259
                      90                     -0.74327618
                      95                     -0.43822002
                     100                     -0.13331792
                     105                      0.16167592
                     110                      0.43886709
                     115                      0.69211243
                     120                      0.91681607
                     125                       1.1096969
                     130                       1.2685662
                     135                       1.3921337
                     140                       1.4798497
                     145                       1.5317836
                     150                       1.5485374
                     155                       1.5311924
                     160                        1.481288
                     165                       1.4008317
                     170                       1.2923405
                     175                       1.1589131
                     180                       1.0043164

