        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.12936985
                    -175                     -0.03991055
                    -170                     -0.18317864
                    -165                     -0.28927975
                    -160                     -0.34840348
                    -155                     -0.35336576
                    -150                     -0.30071045
                    -145                     -0.19130005
                    -140                    -0.030195242
                    -135                      0.17413891
                    -130                      0.41104516
                    -125                      0.66896485
                    -120                      0.93653045
                    -115                       1.2033219
                    -110                       1.4602797
                    -105                       1.6998448
                    -100                       1.9159198
                     -95                       2.1037323
                     -90                       2.2596634
                     -85                       2.3811463
                     -80                       2.4662515
                     -75                       2.5139179
                     -70                       2.5236309
                     -65                       2.4953957
                     -60                       2.4296788
                     -55                       2.3273657
                     -50                       2.1897294
                     -45                       2.0184091
                     -40                       1.8153947
                     -35                        1.583019
                     -30                       1.3239558
                     -25                       1.0412276
                     -20                      0.73822567
                     -15                      0.41874804
                     -10                     0.087059342
                      -5                     -0.25202177
                       0                     -0.59300804
                       5                     -0.92949472
                      10                      -1.2545037
                      15                      -1.5596686
                      20                      -1.8357759
                      25                      -2.0728796
                      30                      -2.2608427
                      35                      -2.3902155
                      40                      -2.4533832
                      45                      -2.4457731
                      50                      -2.3668012
                      55                      -2.2202471
                      60                       -2.013912
                      65                       -1.758655
                      70                      -1.4670993
                      75                      -1.1523446
                      80                     -0.82693125
                      85                     -0.50216075
                      90                     -0.18776515
                      95                      0.10825223
                     100                      0.37939074
                     105                      0.62062327
                     110                      0.82817296
                     115                      0.99933697
                     120                       1.1323353
                     125                       1.2261922
                     130                       1.2806529
                     135                       1.2961366
                     140                       1.2737245
                     145                       1.2151853
                     150                       1.1230368
                     155                       1.0006447
                     160                      0.85235326
                     165                       0.6836379
                     170                      0.50125492
                     175                      0.31334518
                     180                      0.12936985

