        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.47255003
                    -175                     -0.55262443
                    -170                     -0.57116597
                    -165                     -0.52501914
                    -160                     -0.41575996
                    -155                     -0.24944282
                    -150                    -0.035642232
                    -145                      0.21389655
                    -140                      0.48662352
                    -135                      0.77028917
                    -130                       1.0536731
                    -125                       1.3269547
                    -120                       1.5818162
                    -115                       1.8113793
                    -110                       2.0100618
                    -105                       2.1734101
                    -100                       2.2979427
                     -95                       2.3810194
                     -90                       2.4207417
                     -85                       2.4159228
                     -80                       2.3659234
                     -75                       2.2707956
                     -70                       2.1312061
                     -65                       1.9484885
                     -60                       1.7246994
                     -55                        1.462696
                     -50                       1.1662349
                     -45                      0.84009026
                     -40                      0.49018155
                     -35                      0.12369669
                     -30                     -0.25081887
                     -25                     -0.62345196
                     -20                      -0.9830518
                     -15                      -1.3175699
                     -10                      -1.6146658
                      -5                      -1.8625842
                       0                      -2.0512216
                       5                      -2.1731884
                      10                      -2.2246839
                      15                      -2.2057561
                      20                      -2.1201673
                      25                      -1.9746775
                      30                      -1.7780804
                      35                      -1.5402162
                      40                      -1.2711445
                      45                     -0.98056256
                      50                      -0.6774652
                      55                     -0.36999379
                      60                    -0.065408775
                      65                      0.22987107
                      70                      0.51020281
                      75                      0.77065068
                      80                       1.0069265
                      85                       1.2153433
                      90                        1.392812
                      95                       1.5366982
                     100                       1.6450052
                     105                       1.7162391
                     110                       1.7494568
                     115                       1.7442904
                     120                       1.7009852
                     125                       1.6204558
                     130                       1.5043638
                     135                       1.3552194
                     140                       1.1765116
                     145                      0.97286212
                     150                      0.75019287
                     155                      0.51588271
                     160                      0.27886418
                     165                     0.049586816
                     170                     -0.16025108
                     175                     -0.33830118
                     180                     -0.47255003

