        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -5.5910945
                    -175                      -7.3442407
                    -170                      -9.6420603
                    -165                      -12.863361
                    -160                      -17.913673
                    -155                      -24.138797
                    -150                      -17.930373
                    -145                      -12.713222
                    -140                      -9.3553531
                    -135                      -6.9365461
                    -130                      -5.0729589
                    -125                      -3.5797009
                    -120                      -2.3553651
                    -115                      -1.3390286
                    -110                     -0.49163634
                    -105                       0.2130733
                    -100                      0.79341326
                     -95                       1.2625268
                     -90                       1.6300763
                     -85                       1.9033324
                     -80                       2.0878566
                     -75                       2.1880234
                     -70                       2.2073553
                     -65                       2.1487783
                     -60                       2.0148096
                     -55                        1.807702
                     -50                       1.5295556
                     -45                        1.182411
                     -40                      0.76833119
                     -35                      0.28948425
                     -30                     -0.25175716
                     -25                     -0.85267684
                     -20                      -1.5099968
                     -15                      -2.2195145
                     -10                      -2.9754886
                      -5                      -3.7696024
                       0                      -4.5892649
                       5                      -5.4149415
                      10                      -6.2166825
                      15                      -6.9500374
                      20                      -7.5548826
                      25                      -7.9618038
                      30                      -8.1106636
                      35                      -7.9757546
                      40                      -7.5793992
                      45                       -6.981364
                      50                      -6.2539024
                      55                      -5.4613527
                      60                      -4.6519915
                      65                      -3.8586037
                      70                      -3.1022519
                      75                      -2.3961057
                      80                       -1.748331
                      85                      -1.1640213
                      90                     -0.64635631
                      95                     -0.19758136
                     100                      0.18085688
                     105                      0.48779814
                     110                      0.72222411
                     115                      0.88310859
                     120                      0.96928592
                     125                       0.9793153
                     130                      0.91132189
                     135                      0.76279525
                     140                       0.5303221
                     145                      0.20922101
                     150                     -0.20696936
                     155                     -0.72722757
                     160                      -1.3641475
                     165                      -2.1356422
                     170                      -3.0677214
                     175                      -4.1993018
                     180                      -5.5910945

