        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.94539154
                    -175                      -1.0521518
                    -170                      -1.0964147
                    -165                      -1.0746144
                    -160                     -0.98765824
                    -155                     -0.84081412
                    -150                     -0.64292248
                    -145                     -0.40518685
                    -140                     -0.13988255
                    -135                      0.14074174
                    -130                      0.42523253
                    -125                      0.70336335
                    -120                      0.96629947
                    -115                        1.206588
                    -110                       1.4180552
                    -105                       1.5956707
                    -100                       1.7354135
                     -95                       1.8341596
                     -90                       1.8895988
                     -85                       1.9001792
                     -80                       1.8651118
                     -75                       1.7843307
                     -70                        1.658566
                     -65                        1.489401
                     -60                       1.2793675
                     -55                       1.0320693
                     -50                      0.75232997
                     -45                      0.44635276
                     -40                      0.12186867
                     -35                     -0.21176997
                     -30                     -0.54361663
                     -25                     -0.86136405
                     -20                      -1.1518725
                     -15                      -1.4020433
                     -10                      -1.5999964
                      -5                      -1.7363749
                       0                      -1.8054777
                       5                      -1.8059379
                      10                      -1.7405186
                      15                       -1.615626
                      20                      -1.4400447
                      25                      -1.2237631
                      30                     -0.97694554
                      35                     -0.70922059
                      40                     -0.42929332
                      45                     -0.14481248
                      50                      0.13759797
                      55                      0.41222438
                      60                      0.67412324
                      65                       0.9189898
                      70                       1.1430516
                      75                       1.3429913
                      80                       1.5158982
                      85                       1.6592418
                      90                       1.7708757
                      95                       1.8489775
                     100                       1.8922019
                     105                       1.8995907
                     110                       1.8706429
                     115                       1.8053568
                     120                       1.7042834
                     125                       1.5685922
                     130                       1.4001539
                     135                       1.2016416
                     140                        0.976654
                     145                       0.7298574
                     150                      0.46713749
                     155                      0.19573815
                     160                    -0.075654203
                     165                     -0.33694624
                     170                     -0.57687963
                     175                     -0.78356835
                     180                     -0.94539154

