        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -10.832713
                    -175                      -14.948103
                    -170                      -23.016517
                    -165                      -27.403745
                    -160                      -16.505097
                    -155                      -11.794993
                    -150                      -8.7829113
                    -145                      -6.5808391
                    -140                      -4.8591128
                    -135                      -3.4599379
                    -130                       -2.296496
                    -125                      -1.3167721
                    -120                     -0.48787664
                    -115                       0.2116953
                    -110                      0.79627336
                    -105                       1.2754835
                    -100                       1.6557922
                     -95                       1.9415217
                     -90                       2.1355473
                     -85                       2.2397617
                     -80                       2.2555383
                     -75                       2.1838553
                     -70                        2.025572
                     -65                       1.7815482
                     -60                       1.4527358
                     -55                       1.0402274
                     -50                      0.54526256
                     -45                    -0.030811008
                     -40                     -0.68662869
                     -35                      -1.4209602
                     -30                      -2.2329299
                     -25                      -3.1223075
                     -20                      -4.0898475
                     -15                      -5.1375923
                     -10                      -6.2688909
                      -5                      -7.4874723
                       0                      -8.7938878
                       5                      -10.175148
                      10                      -11.578611
                      15                      -12.857947
                      20                      -13.714309
                      25                      -13.787943
                      30                      -12.999698
                      35                      -11.653988
                      40                       -10.10675
                      45                      -8.5642876
                      50                        -7.11147
                      55                      -5.7751042
                      60                      -4.5596539
                      65                       -3.462372
                      70                      -2.4789841
                      75                      -1.6055919
                      80                     -0.83915512
                      85                     -0.17747962
                      90                      0.38094739
                      95                      0.83706467
                     100                         1.19145
                     105                        1.444329
                     110                       1.5956141
                     115                       1.6448676
                     120                       1.5912025
                     125                       1.4331087
                     130                       1.1681838
                     135                      0.79273476
                     140                      0.30119015
                     145                     -0.31477608
                     150                      -1.0675883
                     155                      -1.9759155
                     160                      -3.0682861
                     165                      -4.3896111
                     170                      -6.0140409
                     175                      -8.0735001
                     180                      -10.832713

