        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                       1.0539064
                    -175                      0.96128002
                    -170                      0.84859423
                    -165                      0.71704131
                    -160                      0.56826563
                    -155                      0.40447152
                    -150                       0.2285528
                    -145                     0.044232207
                    -140                     -0.14381157
                    -135                     -0.32986461
                    -130                     -0.50719642
                    -125                     -0.66823631
                    -120                      -0.8049629
                    -115                     -0.90953079
                    -110                     -0.97509434
                    -105                     -0.99670283
                    -100                     -0.97206838
                     -95                     -0.90199634
                     -90                     -0.79034362
                     -85                     -0.64344146
                     -80                     -0.46949823
                     -75                     -0.27738002
                     -70                    -0.075901896
                     -65                      0.12683664
                     -60                      0.32384783
                     -55                      0.50943315
                     -50                      0.67919796
                     -45                      0.82996249
                     -40                      0.95961807
                     -35                       1.0669634
                     -30                       1.1515423
                     -25                       1.2134949
                     -20                       1.2534274
                     -15                       1.2723023
                     -10                       1.2713488
                      -5                       1.2519911
                       0                       1.2157947
                       5                       1.1644165
                      10                       1.0996095
                      15                       1.0231927
                      20                      0.93705241
                      25                       0.8431608
                      30                      0.74360128
                      35                      0.64060067
                      40                      0.53656398
                      45                      0.43410322
                      50                      0.33604965
                      55                      0.24543582
                      60                      0.16543343
                      65                     0.099235752
                      70                     0.049880528
                      75                     0.020021831
                      80                     0.011674247
                      85                     0.025967164
                      90                     0.062959238
                      95                      0.12155511
                     100                      0.19946809
                     105                      0.29343986
                     110                      0.39945419
                     115                      0.51303055
                     120                      0.62952443
                     125                      0.74439553
                     130                      0.85341873
                     135                      0.95282812
                     140                       1.0393966
                     145                       1.1104613
                     150                       1.1639095
                     155                        1.198138
                     160                       1.2120002
                     165                       1.2047496
                     170                       1.1759906
                     175                       1.1256402
                     180                       1.0539064

