        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       1.6998649
                    -175                       1.6998649
                    -170                       1.6998649
                    -165                       1.6998649
                    -160                       1.6998649
                    -155                       1.6998649
                    -150                       1.6998649
                    -145                       1.6998649
                    -140                       1.6998649
                    -135                       1.6998649
                    -130                       1.6998649
                    -125                       1.6998649
                    -120                       1.6998649
                    -115                       1.6998649
                    -110                       1.6998649
                    -105                       1.6998649
                    -100                       1.6998649
                     -95                       1.6998649
                     -90                       1.6998649
                     -85                       1.6998649
                     -80                       1.6998649
                     -75                       1.6998649
                     -70                       1.6998649
                     -65                       1.6998649
                     -60                       1.6998649
                     -55                       1.6998649
                     -50                       1.6998649
                     -45                       1.6998649
                     -40                       1.6998649
                     -35                       1.6998649
                     -30                       1.6998649
                     -25                       1.6998649
                     -20                       1.6998649
                     -15                       1.6998649
                     -10                       1.6998649
                      -5                       1.6998649
                       0                       1.6998649
                       5                       1.6998649
                      10                       1.6998649
                      15                       1.6998649
                      20                       1.6998649
                      25                       1.6998649
                      30                       1.6998649
                      35                       1.6998649
                      40                       1.6998649
                      45                       1.6998649
                      50                       1.6998649
                      55                       1.6998649
                      60                       1.6998649
                      65                       1.6998649
                      70                       1.6998649
                      75                       1.6998649
                      80                       1.6998649
                      85                       1.6998649
                      90                       1.6998649
                      95                       1.6998649
                     100                       1.6998649
                     105                       1.6998649
                     110                       1.6998649
                     115                       1.6998649
                     120                       1.6998649
                     125                       1.6998649
                     130                       1.6998649
                     135                       1.6998649
                     140                       1.6998649
                     145                       1.6998649
                     150                       1.6998649
                     155                       1.6998649
                     160                       1.6998649
                     165                       1.6998649
                     170                       1.6998649
                     175                       1.6998649
                     180                       1.6998649

