        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                       -8.523236
                    -175                      -11.182856
                    -170                      -14.321104
                    -165                       -16.26486
                    -160                      -14.431531
                    -155                      -11.339676
                    -150                      -8.7113708
                    -145                      -6.6258743
                    -140                      -4.9490173
                    -135                      -3.5728365
                    -130                      -2.4248422
                    -125                       -1.456848
                    -120                     -0.63630128
                    -115                       0.0591516
                    -110                      0.64501883
                    -105                       1.1320904
                    -100                       1.5278416
                     -95                       1.8374008
                     -90                       2.0642434
                     -85                        2.210747
                     -80                       2.2784589
                     -75                       2.2685637
                     -70                       2.1820357
                     -65                       2.0198372
                     -60                       1.7830518
                     -55                       1.4729719
                     -50                       1.0911402
                     -45                      0.63934132
                     -40                       0.1195351
                     -35                     -0.46628033
                     -30                      -1.1162968
                     -25                      -1.8292425
                     -20                      -2.6048869
                     -15                      -3.4447615
                     -10                      -4.3531817
                      -5                      -5.3387092
                       0                      -6.4162905
                       5                      -7.6105073
                      10                      -8.9606872
                      15                      -10.529495
                      20                      -12.417144
                      25                      -14.779955
                      30                      -17.793121
                      35                      -20.920899
                      40                      -20.543622
                      45                      -16.908015
                      50                      -13.507129
                      55                      -10.788503
                      60                      -8.5843188
                      65                      -6.7515892
                      70                      -5.1999321
                      75                      -3.8728417
                      80                      -2.7340192
                      85                      -1.7594028
                      90                     -0.93253805
                      95                     -0.24202814
                     100                      0.32036634
                     105                      0.76054107
                     110                       1.0827191
                     115                       1.2898118
                     120                       1.3836005
                     125                       1.3647775
                     130                       1.2328622
                     135                      0.98598647
                     140                      0.62052678
                     145                      0.13052927
                     150                     -0.49316297
                     155                      -1.2642419
                     160                      -2.2030082
                     165                      -3.3396814
                     170                      -4.7197896
                     175                      -6.4127873
                     180                       -8.523236

