        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -4.6763377
                    -175                      -6.2591079
                    -170                      -8.3019938
                    -165                      -11.101317
                    -160                      -15.415709
                    -155                      -24.536287
                    -150                      -24.447633
                    -145                      -15.245435
                    -140                       -10.83362
                    -135                      -7.9372258
                    -130                      -5.8007014
                    -125                      -4.1292699
                    -120                      -2.7777694
                    -115                      -1.6644564
                    -110                     -0.73912078
                    -105                     0.030991679
                    -100                      0.66819538
                     -95                       1.1881895
                     -90                       1.6022904
                     -85                       1.9188358
                     -80                       2.1439595
                     -75                       2.2823414
                     -70                       2.3375046
                     -65                       2.3121148
                     -60                       2.2081671
                     -55                       2.0271075
                     -50                       1.7699012
                     -45                       1.4370568
                     -40                       1.0286077
                     -35                      0.54405415
                     -30                    -0.017734427
                     -25                     -0.65865275
                     -20                       -1.381514
                     -15                      -2.1901854
                     -10                       -3.089599
                      -5                      -4.0853812
                       0                      -5.1824757
                       5                      -6.3813338
                      10                      -7.6680837
                      15                      -8.9926577
                      20                      -10.227487
                      25                      -11.126978
                      30                      -11.392792
                      35                      -10.918952
                      40                      -9.9111488
                      45                      -8.6701629
                      50                      -7.3988816
                      55                      -6.1919324
                      60                      -5.0830043
                      65                       -4.079083
                      70                      -3.1771711
                      75                      -2.3713786
                      80                      -1.6556836
                      85                      -1.0248837
                      90                     -0.47478616
                      95                   -0.0023070685
                     100                      0.39484711
                     105                      0.71819219
                     110                      0.96859825
                     115                       1.1463621
                     120                       1.2512403
                     125                       1.2824396
                     130                       1.2385581
                     135                       1.1174702
                     140                      0.91613931
                     145                      0.63033753
                     150                      0.25423284
                     155                     -0.22021642
                     160                     -0.80416792
                     165                      -1.5132948
                     170                      -2.3700424
                     175                      -3.4074761
                     180                      -4.6763377

