        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.89724902
                    -175                      0.79881184
                    -170                      0.68405706
                    -165                      0.55568068
                    -160                      0.41681799
                    -155                      0.27110189
                    -150                      0.12271606
                    -145                    -0.023577212
                    -140                     -0.16246246
                    -135                     -0.28818212
                    -130                     -0.39476425
                    -125                     -0.47638376
                    -120                     -0.52784539
                    -115                     -0.54513483
                    -110                     -0.52594324
                    -105                     -0.47004859
                    -100                     -0.37945309
                     -95                     -0.25823161
                     -90                     -0.11212046
                     -85                     0.052145408
                     -80                      0.22717077
                     -75                      0.40582366
                     -70                      0.58148876
                     -65                      0.74839372
                     -60                      0.90176148
                     -55                       1.0378511
                     -50                         1.15392
                     -45                       1.2481378
                     -40                       1.3194742
                     -35                       1.3675783
                     -30                        1.392658
                     -25                       1.3953671
                     -20                       1.3767025
                     -15                       1.3379136
                     -10                       1.2804255
                      -5                       1.2057758
                       0                       1.1155678
                       5                       1.0114318
                      10                      0.89503453
                      15                      0.76808287
                      20                      0.63234938
                      25                      0.48973737
                      30                      0.34236304
                      35                      0.19265544
                      40                     0.043463174
                      45                     -0.10185061
                      50                     -0.23935185
                      55                      -0.3645521
                      60                     -0.47253469
                      65                     -0.55821932
                      70                      -0.6167715
                      75                      -0.6441247
                      80                     -0.63753734
                      85                     -0.59607095
                      90                     -0.52090393
                      95                     -0.41516087
                     100                     -0.28396197
                     105                     -0.13365832
                     110                     0.028694797
                     115                      0.19593011
                     120                      0.36125981
                     125                      0.51862313
                     130                       0.6628871
                     135                      0.78992336
                     140                      0.89659465
                     145                      0.98068417
                     150                       1.0407955
                     155                       1.0762431
                     160                       1.0869471
                     165                       1.0733408
                     170                       1.0362961
                     175                      0.97706898
                     180                      0.89724902

