        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                       1.0780132
                    -175                      0.89719202
                    -170                      0.69377997
                    -165                      0.47300403
                    -160                      0.24169953
                    -155                    0.0085706514
                    -150                     -0.21570734
                    -145                      -0.4186976
                    -140                     -0.58689064
                    -135                     -0.70697571
                    -130                     -0.76761308
                    -125                     -0.76135249
                    -120                     -0.68612159
                    -115                     -0.54573504
                    -110                     -0.34921481
                    -105                     -0.10918522
                    -100                      0.16008658
                     -95                      0.44444541
                     -90                      0.73107634
                     -85                       1.0092037
                     -80                       1.2700575
                     -75                       1.5071093
                     -70                       1.7155635
                     -65                       1.8921133
                     -60                       2.0346415
                     -55                       2.1419563
                     -50                       2.2135711
                     -45                       2.2495259
                     -40                       2.2502438
                     -35                       2.2164179
                     -30                       2.1489223
                     -25                       2.0487459
                     -20                       1.9169459
                     -15                       1.7546253
                     -10                       1.5629354
                      -5                       1.3431125
                       0                       1.0965543
                       5                       0.8249856
                      10                      0.53049027
                      15                      0.21602259
                      20                     -0.11442382
                      25                      -0.4553584
                      30                     -0.79934388
                      35                      -1.1365903
                      40                      -1.4547438
                      45                      -1.7390956
                      50                      -1.9734753
                      55                      -2.1419922
                      60                      -2.2314968
                      65                      -2.2341833
                      70                      -2.1494256
                      75                      -1.9840713
                      80                      -1.7510561
                      85                      -1.4669383
                      90                      -1.1492385
                      95                     -0.81456506
                     100                     -0.47711559
                     105                     -0.14844337
                     110                       0.1625365
                     115                      0.44921668
                     120                      0.70687667
                     125                       0.9322717
                     130                       1.1232775
                     135                        1.278604
                     140                       1.3975769
                     145                       1.4799765
                     150                       1.5259281
                     155                       1.5358344
                     160                       1.5103479
                     165                       1.4503816
                     170                       1.3571591
                     175                         1.23231
                     180                       1.0780132

