        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.38346095
                    -175                     -0.48702097
                    -170                     -0.52616594
                    -165                      -0.4965445
                    -160                     -0.39924544
                    -155                     -0.24051025
                    -150                     -0.03056997
                    -145                      0.21798352
                    -140                      0.49181092
                    -135                       0.7780843
                    -130                       1.0652689
                    -125                       1.3434748
                    -120                       1.6045042
                    -115                       1.8417235
                    -110                       2.0498611
                    -105                       2.2247957
                    -100                       2.3633667
                     -95                        2.463222
                     -90                       2.5227045
                     -85                       2.5407697
                     -80                        2.516963
                     -75                       2.4513402
                     -70                       2.3445023
                     -65                       2.1975866
                     -60                        2.012278
                     -55                       1.7908272
                     -50                       1.5360699
                     -45                       1.2514477
                     -40                      0.94102785
                     -35                      0.60951972
                     -30                       0.2622886
                     -25                    -0.094637013
                     -20                     -0.45456661
                     -15                     -0.81016331
                     -10                      -1.1534839
                      -5                      -1.4760593
                       0                        -1.76904
                       5                      -2.0234442
                      10                       -2.230501
                      15                      -2.3821616
                      20                      -2.4717369
                      25                      -2.4945759
                      30                      -2.4486908
                      35                      -2.3351782
                      40                      -2.1583145
                      45                      -1.9252771
                      50                      -1.6455433
                      55                      -1.3300949
                      60                     -0.99058769
                      65                     -0.63861683
                      70                     -0.28515447
                      75                     0.059820499
                      80                      0.38752254
                      85                      0.69042991
                      90                       0.9623051
                      95                       1.1979843
                     100                       1.3935198
                     105                       1.5459381
                     110                       1.6532078
                     115                       1.7141857
                     120                       1.7285896
                     125                       1.6969999
                     130                       1.6208973
                     135                       1.5027393
                     140                        1.346078
                     145                       1.1557208
                     150                      0.93792186
                     155                       0.7005807
                     160                       0.4533967
                     165                      0.20789346
                     170                    -0.022807317
                     175                     -0.22459631
                     180                     -0.38346095

