        Phi / deg                Directivity,Theta=90.0/
----------------------------------------------------------------------
                    -180                      -1.5913449
                    -175                       -1.230407
                    -170                     -0.88611528
                    -165                     -0.56850076
                    -160                      -0.2853676
                    -155                     -0.04286875
                    -150                      0.15400611
                    -145                      0.30104691
                    -140                       0.3945345
                    -135                      0.43102905
                    -130                      0.40721729
                    -125                      0.31980427
                    -120                      0.16544132
                    -115                    -0.059310515
                    -110                     -0.35797068
                    -105                     -0.73405407
                    -100                      -1.1908504
                     -95                      -1.7309511
                     -90                      -2.3553041
                     -85                      -3.0613989
                     -80                      -3.8399366
                     -75                       -4.669044
                     -70                       -5.505368
                     -65                      -6.2739815
                     -60                      -6.8664311
                     -55                      -7.1652996
                     -50                      -7.1007237
                     -45                      -6.6961032
                     -40                      -6.0503389
                     -35                      -5.2784199
                     -30                      -4.4695254
                     -25                      -3.6785407
                     -20                      -2.9340886
                     -15                        -2.24862
                     -10                      -1.6257502
                      -5                      -1.0647025
                       0                      -0.5627834
                       5                     -0.11671527
                      10                      0.27675639
                      15                      0.62048474
                      20                      0.91682385
                      25                        1.167605
                      30                       1.3741695
                      35                       1.5374295
                      40                       1.6579422
                      45                         1.73599
                      50                         1.77166
                      55                       1.7649236
                      60                       1.7157136
                      65                       1.6240019
                      70                       1.4898805
                      75                       1.3136508
                      80                       1.0959299
                      85                      0.83778448
                      90                      0.54089337
                      95                      0.20784971
                     100                     -0.15764893
                     105                     -0.55029117
                     110                     -0.96267335
                     115                      -1.3847263
                     120                      -1.8031799
                     125                      -2.2012828
                     130                      -2.5591286
                     135                      -2.8550125
                     140                      -3.0680781
                     145                      -3.1819788
                     150                      -3.1884961
                     155                      -3.0896144
                     160                      -2.8970406
                     165                      -2.6294199
                     170                      -2.3085612
                     175                      -1.9560961
                     180                      -1.5913449

