        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      -1.1114431
                    -175                      -1.2706514
                    -170                      -1.3689001
                    -165                      -1.3978839
                    -160                      -1.3541099
                    -155                      -1.2396105
                    -150                      -1.0616344
                    -145                     -0.83143354
                    -140                      -0.5625722
                    -135                     -0.26926021
                    -130                     0.034939998
                    -125                      0.33790901
                    -120                      0.62932089
                    -115                       0.9006801
                    -110                       1.1451802
                    -105                       1.3574878
                    -100                       1.5335172
                     -95                         1.67023
                     -90                       1.7654751
                     -85                        1.817832
                     -80                       1.8266937
                     -75                       1.7919818
                     -70                       1.7143059
                     -65                       1.5949447
                     -60                       1.4358978
                     -55                       1.2399638
                     -50                       1.0108417
                     -45                      0.75325046
                     -40                      0.47305362
                     -35                      0.17736706
                     -30                      -0.1253858
                     -25                     -0.42552375
                     -20                     -0.71232627
                     -15                      -0.9744821
                     -10                      -1.2007985
                      -5                      -1.3811345
                       0                      -1.5074264
                       5                      -1.5745559
                      10                      -1.5810512
                      15                      -1.5288681
                      20                      -1.4230965
                      25                      -1.2710732
                      30                      -1.0814171
                      35                     -0.86314983
                      40                     -0.62503151
                      45                     -0.37514789
                      50                     -0.12071628
                      55                      0.13195082
                      60                      0.37738802
                      65                      0.61087631
                      70                      0.82833314
                      75                       1.0262128
                      80                       1.2014259
                      85                       1.3512809
                      90                       1.4735228
                      95                       1.5660076
                     100                       1.6271441
                     105                       1.6556034
                     110                        1.650409
                     115                       1.6109635
                     120                       1.5370874
                     125                       1.4290729
                     130                       1.2877556
                     135                       1.1146101
                     140                       0.9118749
                     145                       0.6827118
                     150                      0.43140032
                     155                       0.1635609
                     160                     -0.11361727
                     165                     -0.39119346
                     170                     -0.65842366
                     175                     -0.90296322
                     180                      -1.1114431

