        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      -0.4585087
                    -175                     -0.57954882
                    -170                     -0.64705174
                    -165                     -0.65585235
                    -160                     -0.60451472
                    -155                     -0.49561178
                    -150                     -0.33539342
                    -145                     -0.13294813
                    -140                      0.10089644
                    -135                      0.35466338
                    -130                      0.61711218
                    -125                      0.87783829
                    -120                       1.1275992
                    -115                       1.3584301
                    -110                       1.5636245
                    -105                       1.7376436
                    -100                       1.8760008
                     -95                       1.9751497
                     -90                       2.0323909
                     -85                       2.0457935
                     -80                       2.0142109
                     -75                       1.9371817
                     -70                        1.815016
                     -65                       1.6488325
                     -60                       1.4406454
                     -55                        1.193487
                     -50                      0.91156448
                     -45                      0.60044552
                     -40                      0.26725456
                     -35                    -0.079156028
                     -30                     -0.42812316
                     -25                     -0.76727222
                     -20                      -1.0829125
                     -15                      -1.3608291
                     -10                      -1.5874917
                      -5                      -1.7515502
                       0                      -1.8453033
                       5                      -1.8657557
                      10                      -1.8147618
                      15                      -1.6985616
                      20                      -1.5264658
                      25                      -1.3094175
                      30                      -1.0586875
                      35                     -0.78493886
                      40                     -0.49770183
                      45                     -0.20518648
                      50                     0.085682372
                      55                      0.36911328
                      60                      0.64025644
                      65                      0.89501842
                      70                       1.1299065
                      75                         1.34191
                      80                       1.5284183
                      85                       1.6871702
                      90                       1.8162699
                      95                       1.9140177
                     100                       1.9791725
                     105                        2.010802
                     110                        2.008359
                     115                       1.9717226
                     120                        1.901247
                     125                       1.7978213
                     130                       1.6629408
                     135                        1.498793
                     140                        1.308359
                     145                       1.0955313
                     150                      0.86524018
                     155                      0.62357689
                     160                      0.37788311
                     165                      0.13676291
                     170                    -0.090048145
                     175                     -0.29203034
                     180                      -0.4585087

