        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.27203682
                    -175                    0.0043769051
                    -170                     -0.27314003
                    -165                     -0.55000195
                    -160                      -0.8131543
                    -155                      -1.0472733
                    -150                      -1.2357266
                    -145                      -1.3623756
                    -140                      -1.4140645
                    -135                       -1.383195
                    -130                      -1.2694788
                    -125                      -1.0801202
                    -120                     -0.82834137
                    -115                     -0.53087718
                    -110                     -0.20536425
                    -105                      0.13167801
                    -100                      0.46602117
                     -95                       0.7861572
                     -90                       1.0832318
                     -85                       1.3507202
                     -80                       1.5840297
                     -75                       1.7800901
                     -70                       1.9370243
                     -65                       2.0538707
                     -60                       2.1303708
                     -55                       2.1668101
                     -50                       2.1638991
                     -45                       2.1226872
                     -40                       2.0445014
                     -35                       1.9309039
                     -30                       1.7836687
                     -25                        1.604775
                     -20                       1.3964206
                     -15                       1.1610602
                     -10                      0.90147316
                      -5                      0.62086972
                       0                      0.32303935
                       5                     0.012594391
                      10                     -0.30499566
                      15                      -0.6228567
                      20                     -0.93270103
                      25                      -1.2246855
                      30                      -1.4875639
                      35                      -1.7092177
                      40                      -1.8776568
                      45                      -1.9824537
                      50                      -2.0163637
                      55                      -1.9766969
                      60                      -1.8659766
                      65                        -1.69163
                      70                      -1.4648185
                      75                      -1.1988108
                      80                     -0.90737886
                      85                     -0.60355185
                      90                     -0.29880277
                      95                   -0.0029289266
                     100                      0.27628613
                     105                      0.53268603
                     110                      0.76155631
                     115                      0.95936796
                     120                       1.1235426
                     125                       1.2522547
                     130                       1.3442735
                     135                       1.3988456
                     140                       1.4156124
                     145                       1.3945619
                     150                       1.3360147
                     155                       1.2406451
                     160                       1.1095429
                     165                      0.94432414
                     170                      0.74729915
                     175                      0.52170931
                     180                      0.27203682

